order_id,customer_id,order_date,status,region_code,is_guest
O001609,C0114,2026-01-25,RETURNED,WEST,0
O001610,C0062,2024-10-14,SHIPPED,CENTRAL,0
O001611,C0061,2024-04-05,SHIPPED,NORTH,0
O001612,C0244,2025-12-06,CANCELLED,SOUTH,0
O001613,C0408,2025-02-25,RETURNED,EAST,0
O001614,C0001,2025-03-13,SHIPPED,NORTH,0
O001615,C0379,2024-04-09,SHIPPED,SOUTH,0
O001616,C0378,2024-02-16,CANCELLED,NORTH,0
O001617,C0339,2025-04-05,SHIPPED,EAST,0
O001618,C0322,2026-02-13,DELIVERED,SOUTH,0
O001619,,2025-01-22,CANCELLED,NORTH,1
O001620,C0044,2026-02-21,SHIPPED,EAST,0
O001621,C0366,2025-06-16,RETURNED,CENTRAL,0
O001622,C0169,2026-06-26,SHIPPED,WEST,0
O001623,C0218,2024-06-25,SHIPPED,NORTH,0
O001624,C0101,2025-02-19,RETURNED,NORTH,0
O001625,C0408,2025-12-12,DELIVERED,CENTRAL,0
O001626,C0246,2025-02-08,RETURNED,SOUTH,0
O001627,C0276,2026-06-15,RETURNED,CENTRAL,0
O001628,C0453,2024-03-16,PLACED,EAST,0
O001629,C0171,2025-07-16,SHIPPED,SOUTH,0
O001630,C0412,2026-03-19,DELIVERED,WEST,0
O001631,C0370,2025-10-11,PLACED,EAST,0
O001632,C0016,2024-02-03,DELIVERED,NORTH,0
O001633,C0166,2024-06-17,SHIPPED,WEST,0
O001634,C0488,2026-04-04,RETURNED,NORTH,0
O001635,C0369,2024-06-02,RETURNED,EAST,0
O001636,C0386,2024-10-26,RETURNED,CENTRAL,0
O001637,C0245,2024-10-21,PLACED,CENTRAL,0
O001638,,2026-03-18,DELIVERED,CENTRAL,1
O001639,C0026,2024-01-03,DELIVERED,EAST,0
O001640,C0371,2025-06-12,CANCELLED,SOUTH,0
O001641,C0409,2024-10-02,PLACED,SOUTH,0
O001642,C0402,2025-08-13,DELIVERED,WEST,0
O001643,C0107,2024-09-03,DELIVERED,CENTRAL,0
O001644,C0399,2025-10-13,DELIVERED,EAST,0
O001645,C0411,2024-02-18,RETURNED,CENTRAL,0
O001646,C0379,2024-01-06,RETURNED,WEST,0
O001647,C0256,2026-06-20,RETURNED,NORTH,0
O001648,C0205,2024-10-01,PLACED,SOUTH,0
O001649,C0268,2025-08-08,DELIVERED,SOUTH,0
O001650,C0451,2025-03-05,CANCELLED,SOUTH,0
O001651,C0054,2024-11-13,CANCELLED,EAST,0
O001652,C0485,2025-10-08,DELIVERED,SOUTH,0
O001653,C0207,2026-03-18,PLACED,SOUTH,0
O001654,C0492,2026-06-05,CANCELLED,EAST,0
O001655,C0442,2024-10-24,DELIVERED,SOUTH,0
O001656,C0375,2024-04-21,PLACED,EAST,0
O001657,C0372,2024-05-17,DELIVERED,EAST,0
O001658,C0352,2025-10-16,SHIPPED,EAST,0
O001659,C0100,2026-04-28,SHIPPED,SOUTH,0
O001660,C0413,2024-04-14,DELIVERED,CENTRAL,0
O001661,C0025,2025-09-13,CANCELLED,SOUTH,0
O001662,C0069,2025-02-18,DELIVERED,NORTH,0
O001663,C0490,2024-03-26,PLACED,WEST,0
O001664,C0049,2025-04-17,RETURNED,NORTH,0
O001665,C0006,2024-07-08,PLACED,WEST,0
O001666,C0058,2025-07-16,CANCELLED,EAST,0
O001667,C0242,2025-10-14,DELIVERED,WEST,0
O001668,C0470,2024-01-04,PLACED,SOUTH,0
O001669,C0454,2024-02-29,RETURNED,EAST,0
O001670,C0056,2025-07-06,DELIVERED,CENTRAL,0
O001671,C0072,2026-02-13,SHIPPED,CENTRAL,0
O001672,C0309,2025-06-01,DELIVERED,NORTH,0
O001673,C0131,2024-02-07,CANCELLED,NORTH,0
O001674,C0425,2025-01-10,CANCELLED,WEST,0
O001675,C0223,2026-03-20,CANCELLED,NORTH,0
O001676,C0481,2024-02-13,PLACED,WEST,0
O001677,C0204,2026-06-24,CANCELLED,NORTH,0
O001678,C0165,2026-02-02,PLACED,EAST,0
O001679,C0027,2026-04-17,CANCELLED,WEST,0
O001680,C0391,2025-07-28,PLACED,EAST,0
O001681,C0384,2024-02-11,CANCELLED,SOUTH,0
O001682,C0176,2024-11-01,RETURNED,SOUTH,0
O001683,C0209,2024-02-17,DELIVERED,EAST,0
O001684,C0232,2025-12-08,RETURNED,CENTRAL,0
O001685,C0363,2024-03-07,CANCELLED,EAST,0
O001686,C0299,2026-04-06,CANCELLED,CENTRAL,0
O001687,C0294,2026-04-07,RETURNED,CENTRAL,0
O001688,C0382,2026-01-17,RETURNED,EAST,0
O001689,C0075,2025-07-02,SHIPPED,EAST,0
O001690,C0290,2024-04-15,SHIPPED,SOUTH,0
O001691,C0456,2024-07-13,SHIPPED,WEST,0
O001692,C0207,2025-07-31,RETURNED,WEST,0
O001693,C0080,2025-02-11,CANCELLED,SOUTH,0
O001694,C0384,2024-08-09,SHIPPED,EAST,0
O001695,C0344,2025-11-09,SHIPPED,CENTRAL,0
O001696,C0388,2024-01-18,CANCELLED,NORTH,0
O001697,C0073,2026-07-12,SHIPPED,WEST,0
O001698,C0303,2026-02-20,RETURNED,WEST,0
O001699,C0294,2025-01-22,RETURNED,WEST,0
O001700,C0415,2025-03-12,RETURNED,EAST,0
O001701,C0293,2024-12-10,PLACED,WEST,0
O001702,C0278,2024-06-01,DELIVERED,NORTH,0
O001703,C0427,2024-06-17,CANCELLED,CENTRAL,0
O001704,C0201,2026-06-25,CANCELLED,CENTRAL,0
O001705,C0104,2024-03-17,DELIVERED,NORTH,0
O001706,C0485,2024-03-08,RETURNED,NORTH,0
O001707,C0440,2026-01-25,RETURNED,SOUTH,0
O001708,C0447,2025-08-19,PLACED,SOUTH,0
O001709,C0327,2024-10-13,CANCELLED,SOUTH,0
O001710,C0030,2026-01-01,CANCELLED,SOUTH,0
O001711,C0306,2024-05-20,CANCELLED,WEST,0
O001712,C0473,2024-02-18,PLACED,NORTH,0
O001713,C0204,2025-06-20,CANCELLED,SOUTH,0
O001714,C0046,2024-05-15,PLACED,WEST,0
O001715,C0056,2025-04-23,SHIPPED,NORTH,0
O001716,C0041,2025-09-09,RETURNED,EAST,0
O001717,C0068,2025-04-23,SHIPPED,WEST,0
O001718,C0039,2026-07-01,SHIPPED,CENTRAL,0
O001719,C0166,2024-02-18,DELIVERED,WEST,0
O001720,C0142,2024-10-18,DELIVERED,WEST,0
O001721,C0241,2025-07-01,RETURNED,SOUTH,0
O001722,C0469,2024-07-10,RETURNED,CENTRAL,0
O001723,C0424,2024-07-05,SHIPPED,CENTRAL,0
O001724,C0280,2024-12-14,SHIPPED,WEST,0
O001725,C0444,2026-04-26,RETURNED,SOUTH,0
O001726,C0279,2025-11-28,CANCELLED,NORTH,0
O001727,C0253,2026-03-15,DELIVERED,WEST,0
O001728,C0245,2025-12-17,RETURNED,SOUTH,0
O001729,,2026-03-22,SHIPPED,SOUTH,1
O001730,C0115,2025-10-06,PLACED,NORTH,0
O001731,C0398,2024-12-09,RETURNED,SOUTH,0
O001732,C0376,2024-03-15,SHIPPED,EAST,0
O001733,C0291,2025-02-11,RETURNED,EAST,0
O001734,C0121,2025-03-16,SHIPPED,SOUTH,0
O001735,C0457,2024-02-08,SHIPPED,CENTRAL,0
O001736,C0222,2026-01-06,SHIPPED,EAST,0
O001737,C0452,2025-09-12,DELIVERED,EAST,0
O001738,C0178,2025-04-07,DELIVERED,WEST,0
O001739,C0047,2024-12-31,CANCELLED,SOUTH,0
O001740,C0277,2026-02-26,CANCELLED,NORTH,0
O001741,C0494,2025-09-20,RETURNED,WEST,0
O001742,C0197,2025-07-08,SHIPPED,SOUTH,0
O001743,C0164,2025-06-12,RETURNED,EAST,0
O001744,,2025-06-20,DELIVERED,EAST,1
O001745,C0453,2024-01-31,RETURNED,EAST,0
O001746,C0352,2025-04-12,RETURNED,SOUTH,0
O001747,C0399,2026-02-03,CANCELLED,WEST,0
O001748,C0304,2025-02-07,SHIPPED,SOUTH,0
O001749,C0350,2025-06-29,SHIPPED,SOUTH,0
O001750,C0280,2026-07-12,DELIVERED,EAST,0
O001751,C0096,2025-06-29,PLACED,WEST,0
O001752,C0086,2025-08-12,PLACED,CENTRAL,0
O001753,C0312,2026-03-11,DELIVERED,CENTRAL,0
O001754,C0364,2025-02-04,CANCELLED,CENTRAL,0
O001755,C0167,2024-01-17,PLACED,SOUTH,0
O001756,C0004,2024-07-17,RETURNED,NORTH,0
O001757,C0475,2026-05-02,RETURNED,EAST,0
O001758,C0298,2024-08-29,PLACED,NORTH,0
O001759,C0167,2024-10-27,SHIPPED,EAST,0
O001760,C0318,2026-06-26,DELIVERED,SOUTH,0
O001761,C0409,2025-03-12,SHIPPED,NORTH,0
O001762,C0146,2026-02-27,RETURNED,CENTRAL,0
O001763,C0486,2024-05-04,SHIPPED,WEST,0
O001764,C0004,2024-10-05,PLACED,WEST,0
O001765,C0084,2026-06-30,CANCELLED,WEST,0
O001766,C0030,2024-11-28,RETURNED,WEST,0
O001767,C0144,2024-11-01,PLACED,CENTRAL,0
O001768,C0324,2024-12-13,RETURNED,EAST,0
O001769,C0092,2025-05-29,CANCELLED,EAST,0
O001770,C0014,2024-05-19,PLACED,EAST,0
O001771,C0328,2024-08-23,DELIVERED,EAST,0
O001772,C0445,2024-11-20,SHIPPED,WEST,0
O001773,C0285,2026-01-25,RETURNED,CENTRAL,0
O001774,C0197,2025-01-30,SHIPPED,WEST,0
O001775,C0230,2026-07-09,SHIPPED,NORTH,0
O001776,C0067,2025-01-10,PLACED,SOUTH,0
O001777,C0487,2024-03-12,DELIVERED,SOUTH,0
O001778,C0098,2026-05-06,DELIVERED,EAST,0
O001779,C0320,2024-04-04,CANCELLED,EAST,0
O001780,C0251,2024-06-12,CANCELLED,WEST,0
O001781,C0266,2025-12-24,CANCELLED,WEST,0
O001782,C0165,2024-09-23,CANCELLED,SOUTH,0
O001783,C0442,2025-08-07,CANCELLED,WEST,0
O001784,C0461,2025-11-04,SHIPPED,WEST,0
O001785,C0492,2024-05-03,CANCELLED,SOUTH,0
O001786,C0475,2025-08-01,PLACED,SOUTH,0
O001787,C0089,2024-06-07,SHIPPED,NORTH,0
O001788,C0376,2025-03-13,SHIPPED,CENTRAL,0
O001789,C0282,2024-05-27,SHIPPED,CENTRAL,0
O001790,C0439,2026-07-04,DELIVERED,WEST,0
O001791,C0372,2025-10-22,CANCELLED,EAST,0
O001792,C0127,2024-01-21,CANCELLED,CENTRAL,0
O001793,C0367,2026-01-12,RETURNED,WEST,0
O001794,C0002,2024-07-10,RETURNED,WEST,0
O001795,C0389,2025-06-23,PLACED,SOUTH,0
O001796,C0297,2025-07-25,DELIVERED,SOUTH,0
O001797,C0407,2025-01-08,SHIPPED,NORTH,0
O001798,C0453,2024-02-15,CANCELLED,CENTRAL,0
O001799,C0258,2025-06-02,PLACED,CENTRAL,0
O001800,C0183,2024-07-08,DELIVERED,SOUTH,0
O001801,C0009,2024-10-11,RETURNED,CENTRAL,0
O001802,C0165,2024-04-22,RETURNED,NORTH,0
O001803,C0012,2026-03-08,RETURNED,EAST,0
O001804,C0340,2024-01-25,RETURNED,SOUTH,0
O001805,C0030,2025-09-18,DELIVERED,SOUTH,0
O001806,C0352,2025-08-30,SHIPPED,SOUTH,0
O001807,C0060,2024-07-31,CANCELLED,WEST,0
O001808,C0386,2025-11-07,DELIVERED,NORTH,0
O001809,C0196,2025-02-16,DELIVERED,WEST,0
O001810,C0070,2026-01-10,SHIPPED,SOUTH,0
O001811,C0474,2025-09-29,CANCELLED,EAST,0
O001812,,2025-07-03,RETURNED,NORTH,1
O001813,C0077,2026-02-21,RETURNED,WEST,0
O001814,C0321,2025-06-21,SHIPPED,SOUTH,0
O001815,C0306,2024-10-20,PLACED,EAST,0
O001816,C0370,2025-01-24,SHIPPED,CENTRAL,0
O001817,C0306,2024-12-19,DELIVERED,SOUTH,0
O001818,C0497,2025-04-09,PLACED,CENTRAL,0
O001819,C0188,2025-01-31,DELIVERED,SOUTH,0
O001820,C0014,2024-05-24,SHIPPED,WEST,0
O001821,C0119,2025-07-24,DELIVERED,WEST,0
O001822,C0219,2026-06-01,RETURNED,NORTH,0
O001823,C0176,2024-11-23,DELIVERED,SOUTH,0
O001824,C0360,2025-12-28,PLACED,WEST,0
O001825,C0490,2025-05-23,PLACED,CENTRAL,0
O001826,C0034,2025-01-14,CANCELLED,SOUTH,0
O001827,C0485,2024-09-09,CANCELLED,WEST,0
O001828,,2024-04-23,DELIVERED,SOUTH,1
O001829,C0014,2026-04-05,CANCELLED,EAST,0
O001830,C0391,2024-04-02,DELIVERED,EAST,0
O001831,C0230,2024-04-19,DELIVERED,WEST,0
O001832,C0044,2024-07-19,SHIPPED,EAST,0
O001833,C0041,2024-02-18,CANCELLED,EAST,0
O001834,C0103,2026-03-31,CANCELLED,SOUTH,0
O001835,C0179,2025-06-28,RETURNED,EAST,0
O001836,C0255,2024-01-31,SHIPPED,CENTRAL,0
O001837,C0207,2024-06-09,CANCELLED,WEST,0
O001838,C0224,2026-04-22,SHIPPED,WEST,0
O001839,C0010,2024-02-02,PLACED,CENTRAL,0
O001840,C0013,2026-02-12,CANCELLED,NORTH,0
O001841,,2024-09-15,RETURNED,NORTH,1
O001842,C0421,2026-01-02,RETURNED,NORTH,0
O001843,C0162,2024-09-12,PLACED,CENTRAL,0
O001844,,2025-05-28,CANCELLED,CENTRAL,1
O001845,C0271,2025-05-19,DELIVERED,WEST,0
O001846,C0196,2025-09-09,DELIVERED,SOUTH,0
O001847,C0111,2025-05-11,SHIPPED,SOUTH,0
O001848,C0391,2024-11-26,RETURNED,CENTRAL,0
O001849,C0149,2025-08-19,DELIVERED,EAST,0
O001850,C0085,2026-06-23,CANCELLED,NORTH,0
O001851,C0264,2025-04-16,DELIVERED,SOUTH,0
O001852,C0339,2025-11-12,RETURNED,NORTH,0
O001853,C0121,2025-01-13,RETURNED,WEST,0
O001854,C0462,2024-05-30,RETURNED,CENTRAL,0
O001855,C0321,2025-08-24,DELIVERED,CENTRAL,0
O001856,C0476,2025-02-12,CANCELLED,EAST,0
O001857,C0268,2025-06-09,PLACED,WEST,0
O001858,C0478,2024-01-12,CANCELLED,WEST,0
O001859,C0164,2025-04-29,RETURNED,NORTH,0
O001860,C0154,2025-09-01,RETURNED,WEST,0
O001861,C0346,2026-04-16,RETURNED,SOUTH,0
O001862,C0238,2026-01-13,CANCELLED,NORTH,0
O001863,C0137,2024-02-14,DELIVERED,CENTRAL,0
O001864,C0217,2024-04-25,SHIPPED,WEST,0
O001865,C0146,2025-11-21,CANCELLED,EAST,0
O001866,C0055,2026-03-08,CANCELLED,SOUTH,0
O001867,,2025-10-17,RETURNED,WEST,1
O001868,C0197,2025-07-13,CANCELLED,CENTRAL,0
O001869,C0160,2024-06-04,SHIPPED,SOUTH,0
O001870,C0478,2024-12-30,RETURNED,SOUTH,0
O001871,C0001,2025-05-29,CANCELLED,CENTRAL,0
O001872,C0357,2025-05-28,CANCELLED,WEST,0
O001873,C0078,2026-02-09,DELIVERED,NORTH,0
O001874,C0154,2024-03-16,SHIPPED,EAST,0
O001875,C0339,2026-02-12,SHIPPED,WEST,0
O001876,C0056,2024-08-26,SHIPPED,NORTH,0
O001877,C0471,2024-09-17,DELIVERED,SOUTH,0
O001878,C0185,2024-10-12,CANCELLED,EAST,0
O001879,C0333,2024-02-02,CANCELLED,WEST,0
O001880,C0433,2024-03-05,DELIVERED,CENTRAL,0
O001881,C0065,2025-12-17,RETURNED,CENTRAL,0
O001882,,2026-01-16,DELIVERED,WEST,1
O001883,C0139,2025-02-27,RETURNED,SOUTH,0
O001884,C0471,2025-02-07,RETURNED,CENTRAL,0
O001885,C0413,2024-09-11,PLACED,CENTRAL,0
O001886,C0196,2025-08-03,PLACED,EAST,0
O001887,,2025-11-06,DELIVERED,WEST,1
O001888,C0185,2024-09-09,DELIVERED,WEST,0
O001889,C0041,2025-03-08,RETURNED,WEST,0
O001890,C0107,2025-03-07,RETURNED,CENTRAL,0
O001891,C0134,2024-12-01,RETURNED,CENTRAL,0
O001892,C0155,2026-04-06,PLACED,WEST,0
O001893,C0193,2025-11-29,CANCELLED,WEST,0
O001894,C0255,2025-02-24,PLACED,EAST,0
O001895,C0217,2026-06-04,RETURNED,WEST,0
O001896,C0401,2024-11-11,RETURNED,NORTH,0
O001897,C0218,2024-05-13,CANCELLED,SOUTH,0
O001898,C0438,2025-10-10,CANCELLED,EAST,0
O001899,C0310,2025-09-14,CANCELLED,SOUTH,0
O001900,C0439,2024-07-10,CANCELLED,WEST,0
O001901,C0494,2026-06-21,PLACED,CENTRAL,0
O001902,,2025-02-03,PLACED,CENTRAL,1
O001903,C0418,2024-09-14,RETURNED,NORTH,0
O001904,C0056,2025-04-30,RETURNED,SOUTH,0
O001905,C0101,2026-06-14,DELIVERED,EAST,0
O001906,C0229,2024-05-18,CANCELLED,NORTH,0
O001907,C0076,2026-01-17,CANCELLED,EAST,0
O001908,C0117,2025-03-16,DELIVERED,WEST,0
O001909,C0284,2024-12-24,RETURNED,SOUTH,0
O001910,C0159,2024-05-10,PLACED,EAST,0
O001911,C0409,2026-02-09,PLACED,EAST,0
O001912,C0335,2025-01-11,DELIVERED,NORTH,0
O001913,C0072,2024-07-17,RETURNED,WEST,0
O001914,C0350,2025-09-27,CANCELLED,SOUTH,0
O001915,C0125,2025-11-11,DELIVERED,SOUTH,0
O001916,C0445,2026-05-02,CANCELLED,EAST,0
O001917,C0366,2024-01-13,CANCELLED,SOUTH,0
O001918,C0424,2024-02-12,SHIPPED,EAST,0
O001919,C0369,2025-07-12,SHIPPED,EAST,0
O001920,C0007,2024-02-06,RETURNED,NORTH,0
O001921,C0367,2026-06-12,CANCELLED,EAST,0
O001922,C0089,2024-10-12,CANCELLED,NORTH,0
O001923,C0423,2025-06-28,RETURNED,CENTRAL,0
O001924,C0112,2025-04-06,PLACED,SOUTH,0
O001925,C0330,2025-09-02,PLACED,CENTRAL,0
O001926,C0377,2025-01-30,RETURNED,SOUTH,0
O001927,C0454,2026-06-27,CANCELLED,CENTRAL,0
O001928,C0360,2024-05-16,PLACED,WEST,0
O001929,C0120,2024-02-07,CANCELLED,EAST,0
O001930,C0090,2024-10-01,CANCELLED,SOUTH,0
O001931,C0267,2024-08-29,RETURNED,WEST,0
O001932,C0016,2025-02-05,SHIPPED,CENTRAL,0
O001933,C0444,2025-06-11,SHIPPED,NORTH,0
O001934,C0023,2026-04-15,DELIVERED,CENTRAL,0
O001935,C0198,2025-04-17,RETURNED,CENTRAL,0
O001936,C0471,2026-04-01,PLACED,SOUTH,0
O001937,C0191,2025-01-27,RETURNED,EAST,0
O001938,C0476,2024-11-22,DELIVERED,WEST,0
O001939,C0142,2025-03-07,PLACED,EAST,0
O001940,C0210,2026-06-06,DELIVERED,SOUTH,0
O001941,C0376,2026-03-02,DELIVERED,EAST,0
O001942,C0419,2026-04-15,DELIVERED,EAST,0
O001943,C0011,2026-07-13,CANCELLED,EAST,0
O001944,,2024-03-16,DELIVERED,SOUTH,1
O001945,C0145,2024-01-02,RETURNED,EAST,0
O001946,C0396,2025-09-25,SHIPPED,WEST,0
O001947,C0215,2025-07-15,RETURNED,CENTRAL,0
O001948,C0208,2024-06-12,CANCELLED,CENTRAL,0
O001949,C0285,2025-06-16,CANCELLED,CENTRAL,0
O001950,,2025-01-07,RETURNED,WEST,1
O001951,,2025-01-21,CANCELLED,EAST,1
O001952,C0233,2026-05-19,CANCELLED,NORTH,0
O001953,C0155,2024-03-21,PLACED,SOUTH,0
O001954,C0482,2024-03-15,DELIVERED,WEST,0
O001955,C0250,2025-04-12,CANCELLED,CENTRAL,0
O001956,C0095,2026-03-13,SHIPPED,EAST,0
O001957,C0048,2025-09-15,SHIPPED,SOUTH,0
O001958,C0309,2025-05-03,PLACED,EAST,0
O001959,C0137,2024-05-15,DELIVERED,EAST,0
O001960,C0223,2026-03-09,PLACED,WEST,0
O001961,C0426,2024-01-01,CANCELLED,SOUTH,0
O001962,C0474,2025-12-22,SHIPPED,SOUTH,0
O001963,C0143,2026-05-17,RETURNED,EAST,0
O001964,C0455,2026-01-08,RETURNED,SOUTH,0
O001965,C0083,2025-12-06,DELIVERED,WEST,0
O001966,C0483,2025-07-09,DELIVERED,EAST,0
O001967,C0483,2025-07-29,PLACED,NORTH,0
O001968,C0313,2024-07-01,DELIVERED,EAST,0
O001969,C0096,2025-03-13,CANCELLED,NORTH,0
O001970,C0421,2025-08-06,RETURNED,EAST,0
O001971,,2024-01-16,DELIVERED,CENTRAL,1
O001972,C0294,2026-03-15,SHIPPED,CENTRAL,0
O001973,C0268,2025-04-24,PLACED,SOUTH,0
O001974,C0305,2024-09-20,DELIVERED,CENTRAL,0
O001975,C0407,2026-01-08,RETURNED,NORTH,0
O001976,C0110,2026-07-12,SHIPPED,EAST,0
O001977,C0397,2025-07-28,PLACED,SOUTH,0
O001978,C0498,2026-06-21,SHIPPED,EAST,0
O001979,C0447,2024-06-04,CANCELLED,NORTH,0
O001980,C0382,2025-03-15,PLACED,EAST,0
O001981,C0477,2025-07-08,SHIPPED,WEST,0
O001982,C0472,2026-03-27,RETURNED,NORTH,0
O001983,C0170,2024-12-08,CANCELLED,EAST,0
O001984,C0230,2025-09-26,RETURNED,SOUTH,0
O001985,,2026-04-24,DELIVERED,NORTH,1
O001986,C0253,2025-10-06,SHIPPED,NORTH,0
O001987,C0487,2024-03-26,RETURNED,NORTH,0
O001988,C0073,2024-12-02,SHIPPED,SOUTH,0
O001989,C0325,2024-01-25,PLACED,NORTH,0
O001990,C0350,2024-06-30,PLACED,CENTRAL,0
O001991,C0183,2026-06-11,DELIVERED,NORTH,0
O001992,C0164,2024-04-23,PLACED,CENTRAL,0
O001993,C0133,2025-03-26,CANCELLED,NORTH,0
O001994,C0392,2025-03-29,PLACED,CENTRAL,0
O001995,C0346,2025-01-09,DELIVERED,NORTH,0
O001996,C0202,2024-10-21,DELIVERED,SOUTH,0
O001997,C0354,2026-07-07,SHIPPED,WEST,0
O001998,C0024,2025-06-02,PLACED,CENTRAL,0
O001999,C0466,2024-04-06,SHIPPED,CENTRAL,0
O002000,C0184,2024-12-20,SHIPPED,NORTH,0
O002001,C0186,2025-02-01,RETURNED,NORTH,0
O002002,C0330,2024-01-20,DELIVERED,NORTH,0
O002003,C0280,2025-01-31,SHIPPED,WEST,0
O002004,C0257,2024-09-30,SHIPPED,CENTRAL,0
O002005,C0435,2024-10-22,DELIVERED,NORTH,0
O002006,C0202,2025-05-17,DELIVERED,SOUTH,0
O002007,C0083,2025-10-10,PLACED,EAST,0
O002008,C0067,2026-07-09,RETURNED,NORTH,0
O002009,C0322,2024-07-10,SHIPPED,EAST,0
O002010,C0170,2026-05-26,CANCELLED,NORTH,0
O002011,,2024-09-07,DELIVERED,SOUTH,1
O002012,C0454,2026-07-13,RETURNED,NORTH,0
O002013,C0145,2026-07-06,RETURNED,CENTRAL,0
O002014,C0405,2025-07-10,RETURNED,CENTRAL,0
O002015,C0395,2025-03-09,CANCELLED,SOUTH,0
O002016,C0409,2024-01-09,DELIVERED,EAST,0
O002017,C0237,2025-04-19,DELIVERED,NORTH,0
O002018,C0411,2024-12-18,SHIPPED,WEST,0
O002019,C0359,2024-06-21,PLACED,CENTRAL,0
O002020,C0403,2024-05-07,RETURNED,NORTH,0
O002021,C0223,2024-04-18,RETURNED,CENTRAL,0
O002022,C0042,2026-01-17,CANCELLED,SOUTH,0
O002023,C0361,2025-12-08,PLACED,SOUTH,0
O002024,C0246,2025-07-01,CANCELLED,CENTRAL,0
O002025,C0483,2024-06-07,PLACED,EAST,0
O002026,C0493,2026-06-22,SHIPPED,WEST,0
O002027,C0084,2024-01-02,SHIPPED,SOUTH,0
O002028,C0340,2024-06-08,SHIPPED,SOUTH,0
O002029,C0474,2026-02-06,PLACED,CENTRAL,0
O002030,C0309,2025-12-28,DELIVERED,SOUTH,0
O002031,C0019,2025-10-11,SHIPPED,SOUTH,0
O002032,C0067,2026-01-04,DELIVERED,SOUTH,0
O002033,C0191,2026-01-05,CANCELLED,EAST,0
O002035,C0479,2026-04-28,RETURNED,CENTRAL,0
O002036,C0115,2024-05-15,DELIVERED,WEST,0
O002037,C0350,2026-06-23,RETURNED,NORTH,0
O002038,C0441,2024-06-11,DELIVERED,EAST,0
O002039,C0127,2026-05-12,CANCELLED,SOUTH,0
O002040,C0078,2025-08-04,DELIVERED,CENTRAL,0
O002041,C0029,2025-01-10,CANCELLED,WEST,0
O002042,C0489,2026-02-10,SHIPPED,NORTH,0
O002043,C0293,2025-06-08,PLACED,EAST,0
O002044,C0336,2024-02-07,RETURNED,SOUTH,0
O002045,C0368,2024-08-18,SHIPPED,WEST,0
O002046,C0098,2024-05-12,DELIVERED,EAST,0
O002047,C0496,2024-05-30,PLACED,CENTRAL,0
O002048,C0357,2024-11-24,DELIVERED,CENTRAL,0
O002049,C0377,2025-05-19,RETURNED,WEST,0
O002050,C0076,2025-10-16,RETURNED,CENTRAL,0
O002051,C0350,2025-01-24,SHIPPED,EAST,0
O002052,C0485,2025-04-16,RETURNED,SOUTH,0
O002053,C0116,2024-09-08,SHIPPED,NORTH,0
O002054,C0041,2025-12-24,PLACED,EAST,0
O002055,C0190,2026-06-03,PLACED,WEST,0
O002056,C0170,2026-03-26,PLACED,EAST,0
O002057,C0485,2024-07-23,PLACED,WEST,0
O002058,C0198,2026-01-15,SHIPPED,EAST,0
O002059,C0065,2024-03-21,DELIVERED,CENTRAL,0
O002060,C0171,2026-05-08,PLACED,SOUTH,0
O002061,C0390,2025-02-12,CANCELLED,EAST,0
O002062,C0433,2025-04-02,PLACED,SOUTH,0
O002063,C0123,2025-01-11,DELIVERED,EAST,0
O002064,C0027,2025-11-14,SHIPPED,WEST,0
O002065,C0419,2024-04-29,DELIVERED,WEST,0
O002066,C0291,2025-02-26,DELIVERED,NORTH,0
O002067,C0274,2025-10-23,SHIPPED,SOUTH,0
O002068,C0478,2024-05-03,RETURNED,EAST,0
O002069,C0163,2024-06-09,SHIPPED,WEST,0
O002070,C0456,2025-06-01,CANCELLED,NORTH,0
O002071,C0058,2025-05-24,DELIVERED,CENTRAL,0
O002072,C0211,2026-03-26,CANCELLED,WEST,0
O002073,C0068,2025-08-14,DELIVERED,NORTH,0
O002074,C0143,2024-03-04,SHIPPED,WEST,0
O002075,C0478,2025-07-03,DELIVERED,NORTH,0
O002076,C0013,2024-06-04,SHIPPED,EAST,0
O002077,C0238,2025-11-09,SHIPPED,CENTRAL,0
O002078,C0355,2026-03-21,DELIVERED,WEST,0
O002079,C0085,2024-02-05,SHIPPED,CENTRAL,0
O002080,C0398,2025-02-04,CANCELLED,SOUTH,0
O002081,C0177,2024-05-10,SHIPPED,SOUTH,0
O002082,C0076,2024-06-22,RETURNED,SOUTH,0
O002083,C0458,2025-06-18,SHIPPED,EAST,0
O002084,C0116,2024-05-12,CANCELLED,WEST,0
O002085,C0047,2024-02-20,CANCELLED,NORTH,0
O002086,C0392,2025-06-01,DELIVERED,WEST,0
O002087,C0064,2024-06-08,RETURNED,SOUTH,0
O002088,C0458,2025-07-25,CANCELLED,WEST,0
O002089,C0473,2025-12-25,SHIPPED,EAST,0
O002090,C0227,2026-02-10,SHIPPED,SOUTH,0
O002091,C0488,2024-06-14,PLACED,EAST,0
O002092,C0079,2024-12-20,SHIPPED,SOUTH,0
O002093,C0376,2024-12-28,PLACED,SOUTH,0
O002094,,2025-11-02,CANCELLED,SOUTH,1
O002095,C0035,2026-05-25,CANCELLED,EAST,0
O002096,C0054,2026-04-27,PLACED,NORTH,0
O002097,C0335,2025-07-29,CANCELLED,SOUTH,0
O002098,C0206,2025-11-07,CANCELLED,EAST,0
