item_id,order_id,product_id,quantity,unit_price,discount_percent
I0003028,O000989,P0223,2,44.99,0
I0003029,O000990,P0463,4,213.72,5
I0003030,O000990,P0483,4,90.81,15
I0003031,O000990,P0081,1,34.96,5
I0003032,O000990,P0362,3,2054.01,5
I0003033,O000991,P0221,2,66.76,10
I0003034,O000991,P0305,3,47.06,15
I0003035,O000991,P0105,1,68.02,0
I0003036,O000991,P0202,-4,72.98,5
I0003037,O000992,P0273,1,213.59,5
I0003038,O000993,P0354,3,14.41,20
I0003039,O000993,P0484,4,157.13,20
I0003040,O000993,P0015,1,913.41,10
I0003041,O000993,P0326,1,900.5,0
I0003042,O000994,P0294,1,95.11,0
I0003043,O000994,P0288,3,43.77,15
I0003044,O000995,P0364,3,63.45,10
I0003045,O000995,P0391,4,216.0,5
I0003046,O000995,P0291,3,104.85,10
I0003047,O000995,P0464,1,596.99,15
I0003048,O000995,P0064,3,20.21,0
I0003049,O000996,P0328,3,39.27,15
I0003050,O000996,P0057,1,47.47,15
I0003051,O000996,P0499,2,95.97,5
I0003052,O000996,P0283,4,66.26,10
I0003053,O000997,P0407,1,60.9,5
I0003054,O000998,P0313,3,20.9,0
I0003055,O000998,P0190,1,871.62,5
I0003056,O000999,P0066,0,16.92,15
I0003057,O000999,P0231,4,177.61,10
I0003058,O000999,P0451,1,623.43,0
I0003059,O000999,P0245,4,7.31,20
I0003060,O000999,P0467,2,43.21,15
I0003061,O001000,P0450,4,585.19,15
I0003062,O001000,P0385,1,61.48,5
I0003063,O001000,P0456,2,171.29,10
I0003064,O001001,P0211,1,1875.93,0
I0003065,O001002,P0205,3,100.42,0
I0003066,O001003,P0417,1,71.35,15
I0003067,O001003,P0082,1,60.95,5
I0003068,O001003,P0232,3,134.02,15
I0003069,O001004,P0107,1,372.27,5
I0003070,O001004,P0232,3,167.7,10
I0003071,O001004,P0266,3,1042.25,0
I0003072,O001004,P0400,2,938.41,10
I0003073,O001004,P0131,1,1810.1,5
I0003074,O001005,P0432,3,127.73,20
I0003075,O001005,P0390,1,2704.89,0
I0003076,O001005,P0482,2,167.84,20
I0003077,O001005,P0391,4,230.41,0
I0003078,O001006,P0303,4,1999.24,10
I0003079,O001007,P0456,2,208.91,5
I0003080,O001007,P0469,2,919.31,15
I0003081,O001007,P0041,4,103.93,0
I0003082,O001007,P0228,1,187.76,10
I0003083,O001007,P0190,3,740.82,10
I0003084,O001008,P0089,2,382.44,0
I0003085,O001008,P0267,3,31.68,0
I0003086,O001008,P0166,1,990.52,15
I0003087,O001008,P0495,-1,284.07,15
I0003088,O001008,P0092,4,22.18,0
I0003089,O001009,P0278,3,18.06,10
I0003090,O001009,P0462,1,61.09,5
I0003091,O001009,P0086,4,39.62,10
I0003092,O001009,P0455,3,317.18,0
I0003093,O001010,P0263,2,2203.89,15
I0003094,O001010,P0426,1,45.6,5
I0003095,O001010,P0006,2,248.08,20
I0003096,O001010,P0126,4,564.34,5
I0003097,O001011,P0473,1,2038.22,5
I0003098,O001011,P0430,4,629.07,20
I0003099,O001011,P0227,1,57.13,0
I0003100,O001011,P0026,4,70.04,15
I0003101,O001012,P0266,1,1003.8,20
I0003102,O001013,P0019,4,553.28,0
I0003103,O001013,P0339,4,1605.2,5
I0003104,O001013,P0476,3,231.28,20
I0003105,O001014,P0322,2,845.49,15
I0003106,O001014,P0162,4,37.42,20
I0003107,O001014,P0109,2,304.15,0
I0003108,O001015,P0251,2,2089.13,10
I0003109,O001015,P0154,1,34.65,5
I0003110,O001016,P0183,1,172.27,5
I0003111,O001016,P0220,3,840.07,20
I0003112,O001017,P0413,3,429.21,20
I0003113,O001018,P0081,4,48.43,10
I0003114,O001018,P0403,2,45.92,5
I0003115,O001018,P0079,2,771.47,0
I0003116,O001018,P0470,4,2180.34,0
I0003117,O001019,P0035,3,739.06,10
I0003118,O001020,P0451,2,570.43,15
I0003119,O001020,P0500,1,54.25,20
I0003120,O001020,P0317,1,83.43,15
I0003121,O001020,P0250,1,973.32,20
I0003122,O001020,P0072,2,2014.95,10
I0003123,O001021,P0245,4,7.48,5
I0003124,O001021,P0010,4,705.96,0
I0003125,O001021,P0336,4,521.12,20
I0003126,O001022,P0456,4,181.49,0
I0003127,O001023,P0043,4,19.72,5
I0003128,O001023,P0229,4,34.03,5
I0003129,O001023,P0003,2,12.6,0
I0003130,O001023,P0360,2,36.62,5
I0003131,O001023,P0199,1,160.05,5
I0003132,O001024,P0420,2,352.4,20
I0003133,O001024,P0057,1,46.2,20
I0003134,O001024,P0187,2,711.7,20
I0003135,O001024,P0454,4,34.44,20
I0003136,O001024,P0170,1,562.35,15
I0003137,O001025,P0404,2,128.57,20
I0003138,O001026,P0361,4,77.75,0
I0003139,O001026,P0191,3,234.99,0
I0003140,O001027,P0181,3,477.45,5
I0003141,O001027,P0245,2,7.32,10
I0003142,O001027,P0054,4,333.29,15
I0003143,O001028,P0385,0,53.72,0
I0003144,O001028,P0385,3,68.11,10
I0003145,O001028,P0110,2,11.78,20
I0003146,O001028,P0160,4,12.28,0
I0003147,O001029,P0480,2,1214.02,5
I0003148,O001029,P0398,3,181.36,20
I0003149,O001029,P0027,4,103.73,20
I0003150,O001030,P0242,4,46.1,0
I0003151,O001030,P0284,4,30.9,5
I0003152,O001030,P0312,4,52.31,10
I0003153,O001030,P0125,1,1006.0,10
I0003154,O001030,P0168,3,67.26,10
I0003155,O001031,P0125,4,1397.88,5
I0003156,O001032,P0337,1,103.46,20
I0003157,O001033,P0322,4,887.67,0
I0003158,O001033,P0286,3,45.5,15
I0003159,O001033,P0369,3,60.98,0
I0003160,O001033,P0329,2,741.09,5
I0003161,O001033,P0001,4,426.06,0
I0003162,O001034,P0394,4,78.1,15
I0003163,O001034,P0280,2,184.49,5
I0003164,O001035,P0425,4,178.08,0
I0003165,O001035,P0381,1,136.07,20
I0003166,O001035,P0150,1,135.46,15
I0003167,O001036,P0400,3,833.13,0
I0003168,O001036,P0473,4,1916.68,20
I0003169,O001036,P0306,2,544.55,20
I0003170,O001036,P0456,4,154.31,20
I0003171,O001037,P0491,2,222.21,20
I0003172,O001037,P0055,1,252.74,5
I0003173,O001037,P0021,1,50.88,0
I0003174,O001037,P0009,1,194.94,0
I0003175,O001037,P0321,4,21.11,5
I0003176,O001038,P0411,3,1348.92,0
I0003177,O001038,P0471,1,72.66,15
I0003178,O001038,P0191,1,211.27,0
I0003179,O001038,P0012,3,300.51,5
I0003180,O001039,P0500,4,55.9,10
I0003181,O001040,P0100,4,457.28,0
I0003182,O001041,P0253,1,59.39,0
I0003183,O001041,P0196,1,66.52,10
I0003184,O001042,P0117,3,1644.42,5
I0003185,O001042,P0240,2,465.27,5
I0003186,O001042,P0317,3,108.63,5
I0003187,O001042,P0158,1,2270.43,20
I0003188,O001042,P0183,2,180.26,15
I0003189,O001043,P0271,1,164.03,10
I0003190,O001043,P0012,4,275.51,15
I0003191,O001043,P0467,1,45.79,15
I0003192,O001044,P0128,2,35.16,10
I0003193,O001045,P0034,4,1400.09,0
I0003194,O001045,P0288,1,35.76,15
I0003195,O001045,P0126,4,592.73,0
I0003196,O001045,P0133,3,26.21,20
I0003197,O001045,P0205,4,112.27,20
I0003198,O001046,P0056,2,78.18,5
I0003199,O001046,P0331,1,74.66,10
I0003200,O001046,P0317,4,85.5,15
I0003201,O001046,P0494,4,2286.49,15
I0003202,O001046,P0125,4,1344.41,0
I0003203,O001047,P0341,2,56.88,5
I0003204,O001047,P0488,3,256.59,0
I0003205,O001047,P0439,2,2116.68,0
I0003206,O001047,P0197,1,195.2,0
I0003207,O001048,P0418,3,777.08,20
I0003208,O001048,P0236,-3,669.58,0
I0003209,O001049,P0421,1,31.81,5
I0003210,O001049,P0390,1,2130.56,5
I0003211,O001049,P0346,3,2123.53,20
I0003212,O001050,P0191,3,220.36,5
I0003213,O001050,P0387,3,63.19,15
I0003214,O001050,P0027,4,107.81,0
I0003215,O001050,P0457,4,254.58,0
I0003216,O001050,P0404,3,149.58,15
I0003217,O001051,P0351,3,1957.68,15
I0003218,O001051,P0259,4,55.48,0
I0003219,O001051,P0126,4,635.52,20
I0003220,O001051,P0338,3,49.07,0
I0003221,O001052,P0263,2,2198.4,15
I0003222,O001052,P0101,4,22.62,0
I0003223,O001052,P0260,2,1354.08,15
I0003224,O001052,P0231,3,133.37,0
I0003225,O001053,P0313,4,20.32,5
I0003226,O001053,P0030,2,990.59,10
I0003227,O001054,P0268,3,193.33,0
I0003228,O001054,P0161,4,66.21,5
I0003229,O001054,P0425,1,197.32,20
I0003230,O001054,P0375,4,1647.62,108
I0003231,O001054,P0202,2,74.25,15
I0003232,O001055,P0209,2,665.9,20
I0003233,O001055,P0050,1,221.29,20
I0003234,O001055,P0041,3,103.3,0
I0003235,O001055,P0069,4,1436.41,0
I0003236,O001056,P0183,3,188.69,0
I0003237,O001056,P0297,1,52.51,15
I0003238,O001056,P0154,4,35.45,5
I0003239,O001056,P0283,4,68.76,10
I0003240,O001057,P0063,1,1793.49,20
I0003241,O001057,P0470,1,2024.29,20
I0003242,O001058,P0092,4,21.64,0
I0003243,O001058,P0188,2,19.47,15
I0003244,O001059,P0148,4,359.46,15
I0003245,O001059,P0087,3,195.2,20
I0003246,O001059,P0290,4,54.65,15
I0003247,O001059,P0134,2,19.86,0
I0003248,O001059,P0300,3,438.23,5
I0003249,O001060,P0482,3,214.05,0
I0003250,O001060,P0191,3,238.68,15
I0003251,O001061,P0493,1,45.1,15
I0003252,O001061,P0317,4,104.32,15
I0003253,O001062,P0291,2,100.09,20
I0003254,O001062,P0027,3,114.82,20
I0003255,O_ORPHAN_3255,P0094,3,375.48,0
I0003256,O001062,P0119,4,557.62,0
I0003257,O001062,P0277,4,254.77,0
I0003258,O001063,P0477,2,32.22,10
I0003259,O001064,P0128,3,40.14,10
I0003260,O001064,P0315,1,50.91,5
I0003261,O001064,P0037,-3,1077.93,20
I0003262,O001064,P0148,4,288.92,0
I0003263,O001065,P0492,4,2989.51,5
I0003264,O001065,P0305,2,34.41,20
I0003265,O001066,P0491,1,209.19,15
I0003266,O001066,P0275,3,62.68,5
I0003267,O001066,P0324,3,646.48,5
I0003268,O001066,P0420,2,349.85,15
I0003269,O001066,P0127,2,112.54,5
I0003270,O001067,P0093,4,666.48,0
I0003271,O001067,P0182,3,2309.79,0
I0003272,O001068,P0411,1,1469.69,20
I0003273,O001068,P0480,2,1255.15,5
I0003274,O001068,P0309,2,1396.67,20
I0003275,O001068,P0302,3,29.88,0
I0003276,O001068,P0313,4,21.41,10
I0003277,O001069,P0395,3,134.58,10
I0003278,O001069,P0238,4,2248.91,20
I0003279,O001069,P0411,2,1152.11,10
I0003280,O001070,P0253,1,51.84,20
I0003281,O001070,P0466,3,76.75,5
I0003282,O001071,P0356,4,2891.07,10
I0003283,O001071,P0421,1,43.01,0
I0003284,O001071,P0463,3,220.42,10
I0003285,O001071,P0283,1,58.09,5
I0003286,O001072,P0099,-2,69.42,5
I0003287,O001072,P0117,2,1744.49,15
I0003288,O001072,P0276,4,1808.33,0
I0003289,O001072,P0212,4,225.66,20
I0003290,O001073,P0288,2,44.2,10
I0003291,O001073,P0010,3,665.43,5
I0003292,O001073,P0292,4,44.45,5
I0003293,O001073,P0257,2,172.89,5
I0003294,O001074,P0434,3,63.26,5
I0003295,O001075,P0037,4,1240.99,0
I0003296,O001075,P0198,3,63.3,10
I0003297,O001075,P0398,4,200.91,15
I0003298,O001075,P0145,2,114.91,15
I0003299,O001075,P0396,3,2267.35,5
I0003300,O001076,P0318,1,23.61,0
I0003301,O001076,P0331,2,86.18,5
I0003302,O001076,P0377,2,21.81,15
I0003303,O001077,P0465,2,23.92,5
I0003304,O001077,P0049,3,104.0,0
I0003305,O001077,P0307,3,419.84,0
I0003306,O001077,P0018,4,487.93,15
I0003307,O001077,P0053,1,2194.9,10
I0003308,O001078,P0072,2,1923.58,5
I0003309,O001078,P0247,2,1976.76,10
I0003310,O001078,P0101,2,18.72,15
I0003311,O001079,P0465,3,22.16,0
I0003312,O001079,P0341,2,62.59,0
I0003313,O001079,P0366,4,55.78,0
I0003314,O001080,P0247,3,1689.47,15
I0003315,O001080,P0053,-1,2084.61,20
I0003316,O001080,P0089,2,545.24,5
I0003317,O001081,P0272,2,40.81,5
I0003318,O001081,P0390,4,2036.93,0
I0003319,O001081,P0073,1,752.4,15
I0003320,O001082,P0373,1,630.4,5
I0003321,O001083,P0089,3,387.55,20
I0003322,O001083,P0103,1,218.54,0
I0003323,O001083,P0485,2,2574.98,15
I0003324,O001084,P0177,1,550.96,15
I0003325,O001084,P0059,4,51.54,15
I0003326,O001084,P0354,4,17.07,15
I0003327,O001084,P0347,1,55.52,5
I0003328,O001084,P0211,3,1890.3,20
I0003329,O001085,P0195,3,271.88,20
I0003330,O001085,P0252,2,447.37,5
I0003331,O001085,P0121,3,806.65,0
I0003332,O001085,P0489,2,36.23,15
I0003333,O001086,P0069,4,1566.61,20
I0003334,O001086,P0075,1,2720.37,10
I0003335,O001086,P0238,1,1974.19,0
I0003336,O_ORPHAN_3336,P0100,3,388.56,20
I0003337,O001087,P0427,1,6.48,0
I0003338,O001087,P0146,1,1420.04,15
I0003339,O001087,P0222,1,102.73,15
I0003340,O001087,P0206,3,2346.12,5
I0003341,O001088,P0403,3,49.75,20
I0003342,O001089,P0409,-1,666.03,20
I0003343,O001089,P0327,3,2480.91,15
I0003344,O001089,P0060,3,145.6,5
I0003345,O001089,P0494,1,1935.31,15
I0003346,O001090,P0017,4,112.99,15
I0003347,O001090,P0223,4,52.72,15
I0003348,O001090,P0330,1,23.34,20
I0003349,O001090,P0143,2,15.44,10
I0003350,O001091,P0044,1,28.37,20
I0003351,O001091,P0214,2,232.66,10
I0003352,O001091,P0399,3,531.04,0
I0003353,O001091,P0197,4,148.23,0
I0003354,O001092,P0467,2,44.94,5
I0003355,O001093,P0274,2,47.53,15
I0003356,O001093,P0262,3,169.72,10
I0003357,O001094,P0326,1,853.48,20
I0003358,O001094,P0385,4,46.02,20
I0003359,O001095,P0354,1,13.39,20
I0003360,O001095,P0439,1,1807.61,20
I0003361,O001095,P0468,4,2281.23,15
I0003362,O001095,P0201,1,657.22,0
I0003363,O_ORPHAN_3363,P0058,4,675.21,15
I0003364,O001096,P0354,1,16.87,10
I0003365,O001096,P0069,3,1536.48,10
I0003366,O001096,P0257,1,171.67,0
I0003367,O001097,P0417,3,60.62,15
I0003368,O001097,P0108,1,1444.62,20
I0003369,O001098,P0465,1,22.43,5
I0003370,O001098,P0313,1,20.1,0
I0003371,O001099,P0268,3,207.18,5
I0003372,O001099,P0087,2,156.75,5
I0003373,O001099,P0015,1,767.96,5
I0003374,O001100,P0491,2,217.52,10
I0003375,O001101,P0488,2,214.4,0
I0003376,O001102,P0355,1,166.25,20
I0003377,O001102,P0340,2,804.25,5
I0003378,O001102,P0118,3,522.19,5
I0003379,O001102,P0040,2,87.88,20
I0003380,O001102,P0225,1,169.19,20
I0003381,O001103,P0003,2,12.08,0
I0003382,O001103,P0399,2,609.4,20
I0003383,O001104,P0089,1,518.52,15
I0003384,O001104,P0124,1,2243.39,15
I0003385,O001104,P0017,2,113.4,20
I0003386,O001104,P0460,1,620.45,15
I0003387,O001105,P0026,4,75.55,15
I0003388,O001106,P0228,3,164.08,5
I0003389,O001106,P0220,1,624.43,20
I0003390,O001106,P0462,1,59.95,20
I0003391,O001106,P0013,3,53.55,5
I0003392,O001107,P0320,1,85.89,15
I0003393,O001107,P0019,1,535.49,20
I0003394,O001107,P0119,4,499.86,10
I0003395,O001107,P0312,3,57.46,20
I0003396,O001107,P0280,3,181.37,15
I0003397,O001108,P0333,4,23.78,20
I0003398,O001108,P0177,2,681.85,0
I0003399,O001109,P0311,1,54.57,20
I0003400,O001110,P0475,1,35.45,0
I0003401,O001110,P0267,4,26.75,0
I0003402,O001110,P0480,3,1572.66,20
I0003403,O001110,P0468,2,2611.23,10
I0003404,O001110,P0201,1,594.43,15
I0003405,O001111,P0005,4,467.89,5
I0003406,O001112,P0245,1,10.56,10
I0003407,O001112,P0007,4,61.75,20
I0003408,O001112,P0211,3,1492.13,10
I0003409,O001113,P0032,2,620.86,15
I0003410,O001114,P0243,1,1110.39,20
I0003411,O001114,P0068,4,29.87,20
I0003412,O001115,P0005,3,441.24,15
I0003413,O001115,P0145,2,136.92,5
I0003414,O001115,P0447,2,843.92,5
I0003415,O001116,P0070,3,24.65,15
I0003416,O001117,P0055,2,243.27,0
I0003417,O001118,P0032,3,617.95,15
I0003418,O_ORPHAN_3418,P0291,2,84.82,20
I0003419,O001120,P0454,4,34.02,5
I0003420,O001120,P0213,2,2545.79,15
I0003421,O_ORPHAN_3421,P0074,4,2150.08,15
I0003422,O001120,P0457,1,249.63,15
I0003423,O001121,P0248,1,76.55,0
I0003424,O001121,P0435,2,24.41,5
I0003425,O001122,P0347,4,57.23,0
I0003426,O001122,P0314,4,414.7,10
I0003427,O001123,P0062,1,64.84,10
I0003428,O001123,P0096,2,101.2,5
I0003429,O001124,P0002,3,78.79,15
I0003430,O001124,P0417,1,66.64,0
I0003431,O001124,P0053,4,2054.26,0
I0003432,O001124,P0478,2,16.19,0
I0003433,O001125,P0360,2,25.38,15
I0003434,O001125,P0019,4,449.24,5
I0003435,O001125,P0260,4,1935.56,0
I0003436,O001126,P0118,4,604.72,20
I0003437,O001126,P0226,4,1749.7,20
I0003438,O001126,P0195,3,301.75,20
I0003439,O001126,P0253,4,41.64,5
I0003440,O001127,P0232,2,124.39,10
I0003441,O001127,P0334,4,954.81,15
I0003442,O001128,P0494,2,2076.56,10
I0003443,O001128,P0048,-3,25.42,10
I0003444,O001128,P0066,1,12.1,15
I0003445,O001129,P0055,4,269.74,10
I0003446,O001130,P0389,4,503.76,0
I0003447,O001130,P0260,1,1450.11,20
I0003448,O001131,P0082,1,62.26,5
I0003449,O001131,P0301,2,16.39,5
I0003450,O001131,P0180,2,2349.31,15
I0003451,O001132,P0216,3,247.89,5
I0003452,O001132,P0109,3,223.86,5
I0003453,O001133,P0123,4,706.7,15
I0003454,O001133,P0133,3,28.28,0
I0003455,O001133,P0061,1,1784.46,15
I0003456,O001134,P0074,3,2156.08,10
I0003457,O001134,P0039,1,586.71,0
I0003458,O001134,P0304,3,10.2,5
I0003459,O001134,P0076,2,56.86,0
I0003460,O001135,P0079,-4,803.1,5
I0003461,O001135,P0360,3,36.81,15
I0003462,O001136,P0305,3,44.54,20
I0003463,O001136,P0110,4,13.21,0
I0003464,O001136,P0380,4,18.2,0
I0003465,O001137,P0147,4,47.42,0
I0003466,O001137,P0330,1,22.75,15
I0003467,O001138,P0444,2,1683.91,20
I0003468,O001138,P0435,1,23.21,5
I0003469,O001139,P0039,4,598.89,5
I0003470,O001139,P0499,4,90.91,20
I0003471,O001139,P0118,1,577.53,20
I0003472,O001139,P0347,4,52.54,20
I0003473,O001139,P0337,1,129.72,20
I0003474,O001140,P0246,1,806.81,5
I0003475,O001140,P0348,3,256.57,0
I0003476,O001140,P0117,1,1704.19,20
I0003477,O001141,P0390,2,2678.93,10
I0003478,O001141,P0017,1,119.5,5
I0003479,O001141,P0336,3,578.04,10
I0003480,O001141,P0062,4,63.64,5
I0003481,O001141,P0168,0,78.94,20
I0003482,O001142,P0036,1,84.45,5
I0003483,O001142,P0193,3,62.16,10
I0003484,O001142,P0229,1,30.45,0
I0003485,O001143,P0275,3,53.39,20
I0003486,O001143,P0317,3,80.2,10
I0003487,O001143,P0056,3,85.52,15
I0003488,O001143,P0075,1,2813.94,5
I0003489,O001143,P0208,4,316.36,0
I0003490,O001144,P0176,4,49.6,5
I0003491,O001144,P0251,1,1932.05,5
I0003492,O001144,P0099,2,70.83,0
I0003493,O001144,P0048,4,21.83,5
I0003494,O001144,P0384,1,1667.93,0
I0003495,O001145,P0105,2,67.38,5
I0003496,O001146,P0399,1,601.35,15
I0003497,O001146,P0048,3,21.26,5
I0003498,O001146,P0458,1,572.27,10
I0003499,O001146,P0358,1,48.22,0
I0003500,O001146,P0301,1,13.88,0
I0003501,O001147,P0392,3,1092.96,0
I0003502,O001147,P0261,1,1939.95,0
I0003503,O_ORPHAN_3503,P0474,4,22.32,20
I0003504,O001147,P0481,1,2437.29,20
I0003505,O001148,P0460,4,676.72,5
I0003506,O001148,P0060,4,155.93,5
I0003507,O001149,P0225,1,207.16,0
I0003508,O001150,P0494,3,2123.88,5
I0003509,O001150,P0158,3,2601.48,15
I0003510,O001150,P0206,3,2933.42,20
I0003511,O001150,P0205,4,127.37,5
I0003512,O001151,P0071,3,113.09,15
I0003513,O001151,P0152,2,465.74,0
I0003514,O001151,P0292,1,48.03,5
I0003515,O001152,P0174,2,2405.43,5
I0003516,O001152,P0457,3,271.94,0
I0003517,O001153,P0220,2,876.52,15
I0003518,O001153,P0054,1,387.86,20
I0003519,O001154,P0454,1,28.19,15
I0003520,O001154,P0190,2,696.42,5
I0003521,O_ORPHAN_3521,P0278,4,16.63,20
I0003522,O001154,P0408,3,657.15,15
I0003523,O001154,P0251,4,1930.18,5
I0003524,O001155,P0035,2,636.91,0
I0003525,O001155,P0068,1,31.21,10
I0003526,O001155,P0053,4,1730.25,5
I0003527,O001156,P0038,2,64.4,0
I0003528,O001156,P0151,4,38.51,15
I0003529,O001156,P0259,3,65.82,0
I0003530,O001156,P0464,4,570.73,10
I0003531,O001157,P0378,2,106.79,20
I0003532,O001158,P0487,1,52.56,10
I0003533,O001159,P0133,1,31.87,10
I0003534,O001159,P0490,2,692.28,15
I0003535,O001159,P0227,3,50.67,10
I0003536,O001160,P0460,4,583.12,10
I0003537,O001160,P0461,3,38.06,15
I0003538,O001160,P0328,4,37.62,10
I0003539,O001160,P0147,3,41.05,15
I0003540,O001160,P0258,3,30.09,20
I0003541,O001161,P0290,1,54.62,10
I0003542,O001161,P0382,3,667.29,20
I0003543,O001161,P0418,1,692.1,0
I0003544,O001161,P0429,2,59.56,15
I0003545,O001161,P0492,4,2750.25,10
I0003546,O001162,P0431,1,1896.64,20
I0003547,O001162,P0049,3,109.32,5
I0003548,O001163,P0146,4,1748.2,0
I0003549,O001163,P0402,1,99.72,15
I0003550,O001163,P0040,2,69.44,15
I0003551,O001163,P0124,2,2222.72,15
I0003552,O001164,P0475,-2,28.32,10
I0003553,O001164,P0462,3,61.06,0
I0003554,O001164,P0030,4,1020.73,20
I0003555,O001164,P0021,4,64.01,15
I0003556,O001165,P0250,2,698.72,0
I0003557,O001166,P0263,2,2161.29,10
I0003558,O001166,P0033,3,2223.0,20
I0003559,O001166,P0028,2,149.32,15
I0003560,O001166,P0007,4,56.19,5
I0003561,O001166,P0422,1,679.74,15
I0003562,O001167,P0296,4,679.31,0
I0003563,O001167,P0270,2,374.63,20
I0003564,O001167,P0479,2,14.66,15
I0003565,O001167,P0119,3,490.31,20
I0003566,O001167,P0325,3,20.64,20
I0003567,O001168,P0298,1,392.86,5
I0003568,O001168,P0150,1,153.67,10
I0003569,O001168,P0172,2,42.52,0
I0003570,O001168,P0165,-3,41.06,0
I0003571,O001168,P0353,2,38.57,15
I0003572,O001169,P0243,2,984.46,5
I0003573,O001169,P0174,2,2873.75,5
I0003574,O001169,P0262,4,228.77,10
I0003575,O001169,P0258,2,27.39,5
I0003576,O001169,P0225,-3,201.64,0
I0003577,O001170,P0274,1,65.6,15
I0003578,O001171,P0044,3,31.03,15
I0003579,O001171,P0130,4,50.21,20
I0003580,O001172,P0460,4,784.13,0
I0003581,O001173,P0063,3,1654.7,10
I0003582,O001173,P0067,1,201.15,5
I0003583,O001173,P0490,3,684.53,5
I0003584,O001173,P0461,1,46.53,5
I0003585,O001173,P0472,3,67.68,0
I0003586,O001174,P0184,2,226.58,10
I0003587,O001174,P0326,3,684.34,5
I0003588,O001174,P0332,1,94.55,5
I0003589,O001174,P0213,1,2214.32,5
I0003590,O001174,P0321,4,23.97,5
I0003591,O001175,P0076,3,61.56,15
I0003592,O001176,P0097,1,14.45,0
I0003593,O001176,P0308,3,52.44,0
I0003594,O001177,P0373,2,477.49,20
I0003595,O001177,P0236,1,721.58,15
I0003596,O001178,P0302,2,27.0,10
I0003597,O001178,P0106,1,62.46,15
I0003598,O001178,P0058,2,687.66,10
I0003599,O001178,P0245,1,8.73,0
I0003600,O001178,P0072,2,1860.23,0
I0003601,O_ORPHAN_3601,P0024,4,1739.23,10
I0003602,O001180,P0131,2,2297.28,10
I0003603,O001180,P0158,0,2580.14,15
I0003604,O001180,P0343,2,283.17,5
I0003605,O001180,P0125,4,1291.9,0
I0003606,O001180,P0444,2,1394.06,0
I0003607,O001181,P0257,1,159.61,0
I0003608,O001181,P0069,2,1491.58,20
I0003609,O001181,P0207,1,1873.76,0
I0003610,O001182,P0339,1,1338.39,0
I0003611,O001183,P0372,4,220.64,15
I0003612,O001183,P0013,2,40.8,5
I0003613,O001184,P0279,3,714.88,20
I0003614,O001184,P0455,4,343.29,10
I0003615,O001184,P0193,2,48.66,10
I0003616,O001185,P0482,3,199.16,140
I0003617,O001185,P0499,2,103.17,10
I0003618,O001185,P0010,2,879.31,0
I0003619,O001185,P0393,1,46.35,20
I0003620,O001185,P0106,2,63.05,15
I0003621,O001186,P0316,4,507.79,5
I0003622,O001186,P0292,2,48.42,0
I0003623,O001186,P0330,3,27.5,5
I0003624,O001186,P0011,3,83.84,5
I0003625,O001186,P0480,4,1684.83,10
I0003626,O001187,P0169,3,50.51,5
I0003627,O001188,P0192,2,46.05,0
I0003628,O001188,P0282,1,1998.01,15
I0003629,O001188,P0485,2,2297.71,20
I0003630,O001189,P0448,3,168.78,10
I0003631,O001189,P0324,1,454.07,15
I0003632,O001190,P0205,4,101.96,5
I0003633,O001190,P0233,4,1848.44,10
I0003634,O001190,P0303,3,1713.34,10
I0003635,O001190,P0228,4,208.55,20
I0003636,O001191,P0019,4,559.68,10
I0003637,O001192,P0011,3,71.49,20
I0003638,O001192,P0231,4,183.48,10
I0003639,O001192,P0335,3,1451.63,20
I0003640,O001193,P0353,1,29.68,15
I0003641,O001193,P0482,1,156.92,20
I0003642,O001194,P0351,3,2141.64,5
I0003643,O001194,P0356,2,2835.89,10
I0003644,O001194,P0387,3,47.02,20
I0003645,O001194,P0377,1,28.43,0
I0003646,O001194,P0379,1,28.94,10
I0003647,O001195,P0157,3,45.01,20
I0003648,O001195,P0484,2,177.59,5
I0003649,O001196,P0168,1,90.6,20
I0003650,O001196,P0479,3,18.22,20
I0003651,O001197,P0484,1,161.61,15
I0003652,O001197,P0450,2,481.99,15
I0003653,O001197,P0413,1,499.74,5
I0003654,O001198,P0460,1,784.49,20
I0003655,O001198,P0110,4,10.54,20
I0003656,O001198,P0131,1,2316.68,0
I0003657,O001198,P0470,1,2050.13,0
I0003658,O001198,P0403,4,50.37,0
I0003659,O001199,P0117,2,1737.12,5
I0003660,O001200,P0289,2,150.69,0
I0003661,O001201,P0316,1,448.39,15
I0003662,O001201,P0407,3,66.49,15
I0003663,O001201,P0286,3,40.73,5
I0003664,O_ORPHAN_3664,P0339,1,1302.91,10
I0003665,O001202,P0151,3,35.96,5
I0003666,O001202,P0242,2,62.13,15
I0003667,O001203,P0430,2,565.98,10
I0003668,O001204,P0315,3,59.86,20
I0003669,O001204,P0016,2,202.18,10
I0003670,O001205,P0375,4,1599.4,20
I0003671,O001205,P0057,1,52.84,20
I0003672,O001206,P0260,3,1359.91,10
I0003673,O001206,P0275,3,47.77,0
I0003674,O001206,P0334,3,897.16,15
I0003675,O001206,P0031,4,722.4,10
I0003676,O001207,P0364,1,69.22,15
I0003677,O001207,P0208,-2,254.48,0
I0003678,O001207,P0178,2,746.17,10
I0003679,O001207,P0076,4,67.52,0
I0003680,O001208,P0257,1,187.85,5
I0003681,O001208,P0288,2,39.23,0
