order_id,customer_id,order_date,status,region_code
O001664,C0049,2025-04-17,RETURNED,NORTH
O001665,C0006,08-07-2024,PLACED,WEST
O001666,C0058,2025-07-16,CANCELLED,EAST
O001667,C0242,2025-10-14,DELIVERED,WEST
O001668,C0470,2024-01-04,PLACED,SOUTH
O001669,C0454,2024-02-29,RETURNED,EAST
O001670,C0056,2025-07-06,DELIVERED,CENTRAL
O001671,C0072,2026-02-13,SHIPPED,CENTRAL
O001672,C0309,2025-06-01,DELIVERED,NORTH
O001673,C0131,2024-02-07,CANCELLED,NORTH
O001674,C0425,2025-01-10,CANCELLED,WEST
O001675,C0223,2026-03-20,CANCELLED,NORTH
O001676,C0481,2024-02-13,PLACED,WEST
O001677,C0204,2026-06-24,CANCELLED,NORTH
O001678,C0165,2026-02-02,PLACED,EAST
O001679,C0027,2026-04-17,CANCELLED,WEST
O001680,C0391,2025-07-28,PLACED,EAST
O001681,C0384,2024-02-11,CANCELLED,SOUTH
O001682,C0176,2024-11-01,RETURNED,SOUTH
O001683,C0209,2024-02-17,DELIVERED,EAST
O001684,C0232,2025-12-08,RETURNED,CENTRAL
O001685,C0363,2024-03-07,CANCELLED,EAST
O001686,C0299,2026-04-06,CANCELLED,CENTRAL
O001687,C0294,2026-04-07,RETURNED,CENTRAL
O001688,C0382,2026-01-17,RETURNED,EAST
O001689,C0075,2025-07-02,SHIPPED,EAST
O001690,C0290,2024-04-15,SHIPPED,SOUTH
O001691,C0456,2024-07-13,SHIPPED,WEST
O001692,C0207,2025-07-31,RETURNED,WEST
O001693,C0080,2025-02-11,CANCELLED,SOUTH
O001694,C0384,2024-08-09,SHIPPED,EAST
O001695,C0344,2025-11-09,SHIPPED,CENTRAL
O001696,C0388,2024-01-18,CANCELLED,NORTH
O001697,C0073,2026-07-12,SHIPPED,WEST
O001698,C0303,2026-02-20,RETURNED,WEST
O001699,C0294,2025-01-22,RETURNED,WEST
O001700,C0415,2025-03-12,RETURNED,EAST
O001701,C0293,2024-12-10,PLACED,WEST
O001702,C0278,2024-06-01,DELIVERED,NORTH
O001703,C0427,2024-06-17,CANCELLED,CENTRAL
O001704,C0201,2026-06-25,CANCELLED,CENTRAL
O001705,C0104,2024-03-17,DELIVERED,NORTH
O001706,C0485,2024-03-08,RETURNED,NORTH
O001707,C0440,2026-01-25,RETURNED,SOUTH
O001708,C0447,2025-08-19,PLACED,SOUTH
O001709,C0327,2024-10-13,CANCELLED,SOUTH
O001710,C0030,2026-01-01,CANCELLED,SOUTH
O001711,C0306,2024-05-20,CANCELLED,WEST
O001712,C0473,2024-02-18,PLACED,NORTH
O001713,C0204,2025-06-20,CANCELLED,SOUTH
O001714,C0046,2024-05-15,PLACED,WEST
O001715,C0056,2025-04-23,SHIPPED,NORTH
O001716,C0041,2025-09-09,RETURNED,EAST
O001717,C0068,2025-04-23,SHIPPED,WEST
O001718,C0039,2026-07-01,SHIPPED,CENTRAL
O001719,C0166,2024-02-18,DELIVERED,WEST
O001720,C0142,2024-10-18,DELIVERED,WEST
O001721,C0241,2025-07-01,RETURNED,SOUTH
O001722,C0469,2024-07-10,RETURNED,CENTRAL
O001723,C0424,2024-07-05,SHIPPED,CENTRAL
O001724,C0280,2024-12-14,SHIPPED,WEST
O001725,C0444,2026-04-26,RETURNED,SOUTH
O001726,C0279,2025-11-28,CANCELLED,NORTH
O001727,C0253,2026-03-15,DELIVERED,WEST
O001728,C0245,2025-12-17,RETURNED,SOUTH
O001729,,2026-03-22,SHIPPED,SOUTH
O001730,C0115,2025-10-06,PLACED,NORTH
O001731,C0398,2024-12-09,RETURNED,SOUTH
O001732,C0376,2024-03-15,SHIPPED,EAST
O001733,C0291,2025-02-11,RETURNED,EAST
O001734,C0121,2025-03-16,SHIPPED,SOUTH
O001735,C0457,2024-02-08,SHIPPED,CENTRAL
O001736,C0222,2026-01-06,SHIPPED,EAST
O001737,C0452,2025-09-12,DELIVERED,EAST
O001738,C0178,2025-04-07,DELIVERED,WEST
O001739,C0047,2024-12-31,CANCELLED,SOUTH
O001740,C0277,2026-02-26,CANCELLED,NORTH
O001741,C0494,2025-09-20,RETURNED,WEST
O001742,C0197,2025-07-08,SHIPPED,SOUTH
O001743,C0164,2025-06-12,RETURNED,EAST
O001744,None,2025-06-20,DELIVERED,EAST
O001745,C0453,2024-01-31,RETURNED,EAST
O001746,C0352,12-04-2025,RETURNED,SOUTH
O001747,C0399,2026-02-03,CANCELLED,WEST
O001748,C0304,2025-02-07,SHIPPED,SOUTH
O001749,C0350,2025-06-29,SHIPPED,SOUTH
O001750,C0280,2026-07-12,DELIVERED,EAST
O001751,C0096,2025-06-29,PLACED,WEST
O001752,C0086,2025-08-12,PLACED,CENTRAL
O001753,C0312,2026-03-11,DELIVERED,CENTRAL
O001754,C0364,04-02-2025,CANCELLED,CENTRAL
O001755,C0167,2024-01-17,PLACED,SOUTH
O001756,C0004,2024-07-17,RETURNED,NORTH
O001757,C0475,2026-05-02,RETURNED,EAST
O001758,C0298,29-08-2024,PLACED,NORTH
O001759,C0167,2024-10-27,SHIPPED,EAST
O001760,C0318,2026-06-26,DELIVERED,SOUTH
O001761,C0409,2025-03-12,SHIPPED,NORTH
O001762,C0146,27-02-2026,RETURNED,CENTRAL
O001763,C0486,2024-05-04,SHIPPED,WEST
O001764,C0004,2024-10-05,PLACED,WEST
O001765,C0084,2026-06-30,CANCELLED,WEST
O001766,C0030,2024-11-28,RETURNED,WEST
O001767,C0144,2024-11-01,PLACED,CENTRAL
O001768,C0324,2024-12-13,RETURNED,EAST
O001769,C0092,2025-05-29,CANCELLED,EAST
O001770,C0014,19-05-2024,PLACED,EAST
O001771,C0328,2024-08-23,DELIVERED,EAST
O001772,C0445,20-11-2024,SHIPPED,WEST
O001773,C0285,2026-01-25,RETURNED,CENTRAL
O001774,C0197,2025-01-30,SHIPPED,WEST
O001775,C0230,2026-07-09,SHIPPED,NORTH
O001776,C0067,2025-01-10,PLACED,SOUTH
O001777,C0487,2024-03-12,DELIVERED,SOUTH
O001778,C0098,2026-05-06,DELIVERED,EAST
O001779,C0320,2024-04-04,CANCELLED,EAST
O001780,C0251,2024-06-12,CANCELLED,WEST
O001781,C0266,2025-12-24,CANCELLED,WEST
O001782,C0165,2024-09-23,CANCELLED,SOUTH
O001783,C0442,2025-08-07,CANCELLED,WEST
O001784,C0461,2025-11-04,SHIPPED,WEST
O001785,C0492,2024-05-03,CANCELLED,SOUTH
O001786,C0475,2025-08-01,PLACED,SOUTH
O001787,C0089,2024-06-07,SHIPPED,NORTH
O001788,C0376,2025-03-13,SHIPPED,CENTRAL
O001789,C0282,2024-05-27,SHIPPED,CENTRAL
O001790,C0439,2026-07-04,DELIVERED,WEST
O001791,C0372,2025-10-22,CANCELLED,EAST
O001792,C0127,2024-01-21,CANCELLED,CENTRAL
O001793,C0367,2026-01-12,RETURNED,WEST
O001794,C0002,2024-07-10,RETURNED,WEST
O001795,C0389,2025-06-23,PLACED,SOUTH
O001796,C0297,2025-07-25,DELIVERED,SOUTH
O001797,C0407,2025-01-08,SHIPPED,NORTH
O001798,C0453,2024-02-15,CANCELLED,CENTRAL
O001799,C0258,2025-06-02,PLACED,CENTRAL
O001800,C0183,2024-07-08,DELIVERED,SOUTH
O001801,C0009,2024-10-11,RETURNED,CENTRAL
O001802,C0165,2024-04-22,RETURNED,NORTH
O001803,C0012,2026-03-08,RETURNED,EAST
O001804,C0340,2024-01-25,RETURNED,SOUTH
O001805,C0030,2025-09-18,DELIVERED,SOUTH
O001806,C0352,2025-08-30,SHIPPED,SOUTH
O001807,C0060,2024-07-31,CANCELLED,WEST
O001808,C0386,2025-11-07,DELIVERED,NORTH
O001809,C0196,2025-02-16,DELIVERED,WEST
O001810,C0070,2026-01-10,SHIPPED,SOUTH
O001811,C0474,2025-09-29,CANCELLED,EAST
O001812,,2025-07-03,RETURNED,NORTH
O001813,C0077,2026-02-21,RETURNED,WEST
O001814,C0321,2025-06-21,SHIPPED,SOUTH
O001815,C0306,20-10-2024,PLACED,EAST
O001816,C0370,2025-01-24,SHIPPED,CENTRAL
O001817,C0306,2024-12-19,DELIVERED,SOUTH
O001818,C0497,2025-04-09,PLACED,CENTRAL
O001819,C0188,2025-01-31,DELIVERED,SOUTH
O001820,C0014,2024-05-24,SHIPPED,WEST
O001821,C0119,2025-07-24,DELIVERED,WEST
O001822,C0219,2026-06-01,RETURNED,NORTH
O001823,C0176,2024-11-23,DELIVERED,SOUTH
O001824,C0360,28-12-2025,PLACED,WEST
O001825,C0490,2025-05-23,PLACED,CENTRAL
O001826,C0034,2025-01-14,CANCELLED,SOUTH
O001827,C0485,2024-09-09,CANCELLED,WEST
O001828,,2024-04-23,DELIVERED,SOUTH
O001829,C0014,2026-04-05,CANCELLED,EAST
O001830,C0391,2024-04-02,DELIVERED,EAST
O001831,C0230,19-04-2024,DELIVERED,WEST
O001832,C0044,2024-07-19,SHIPPED,EAST
O001833,C0041,2024-02-18,CANCELLED,EAST
O001834,C0103,2026-03-31,CANCELLED,SOUTH
O001835,C0179,2025-06-28,RETURNED,EAST
O001836,C0255,2024-01-31,SHIPPED,CENTRAL
O001837,C0207,2024-06-09,CANCELLED,WEST
O001838,C0224,2026-04-22,SHIPPED,WEST
O001839,C0010,2024-02-02,PLACED,CENTRAL
O001840,C0013,2026-02-12,CANCELLED,NORTH
O001841,None,2024-09-15,RETURNED,NORTH
O001842,C0421,2026-01-02,RETURNED,NORTH
O001843,C0162,2024-09-12,PLACED,CENTRAL
O001844,None,2025-05-28,CANCELLED,CENTRAL
O001845,C0271,2025-05-19,DELIVERED,WEST
O001846,C0196,2025-09-09,DELIVERED,SOUTH
O001847,C0111,2025-05-11,SHIPPED,SOUTH
O001848,C0391,2024-11-26,RETURNED,CENTRAL
O001849,C0149,2025-08-19,DELIVERED,EAST
O001850,C0085,2026-06-23,CANCELLED,NORTH
O001851,C0264,2025-04-16,DELIVERED,SOUTH
O001852,C0339,2025-11-12,RETURNED,NORTH
O001853,C0121,2025-01-13,RETURNED,WEST
O001854,C0462,2024-05-30,RETURNED,CENTRAL
O001855,C0321,2025-08-24,DELIVERED,CENTRAL
O001856,C0476,2025-02-12,CANCELLED,EAST
O001857,C0268,2025-06-09,PLACED,WEST
O001858,C0478,2024-01-12,CANCELLED,WEST
O001859,C0164,2025-04-29,RETURNED,NORTH
O001860,C0154,2025-09-01,RETURNED,WEST
O001861,C0346,2026-04-16,RETURNED,SOUTH
O001862,C0238,2026-01-13,CANCELLED,NORTH
O001863,C0137,2024-02-14,DELIVERED,CENTRAL
O001864,C0217,2024-04-25,SHIPPED,WEST
O001865,C0146,2025-11-21,CANCELLED,EAST
O001866,C0055,2026-03-08,CANCELLED,SOUTH
O001867,None,2025-10-17,RETURNED,WEST
O001868,C0197,2025-07-13,CANCELLED,CENTRAL
O001869,C0160,04-06-2024,SHIPPED,SOUTH
O001870,C0478,2024-12-30,RETURNED,SOUTH
O001871,C0001,2025-05-29,CANCELLED,CENTRAL
O001872,C0357,2025-05-28,CANCELLED,WEST
O001873,C0078,2026-02-09,DELIVERED,NORTH
O001874,C0154,2024-03-16,SHIPPED,EAST
O001875,C0339,2026-02-12,SHIPPED,WEST
O001876,C0056,2024-08-26,SHIPPED,NORTH
O001877,C0471,2024-09-17,DELIVERED,SOUTH
O001878,C0185,2024-10-12,CANCELLED,EAST
O001879,C0333,2024-02-02,CANCELLED,WEST
O001880,C0433,2024-03-05,DELIVERED,CENTRAL
O001881,C0065,2025-12-17,RETURNED,CENTRAL
O001882,NULL,2026-01-16,DELIVERED,WEST
O001883,C0139,2025-02-27,RETURNED,SOUTH
O001884,C0471,2025-02-07,RETURNED,CENTRAL
O001885,C0413,2024-09-11,PLACED,CENTRAL
O001886,C0196,2025-08-03,PLACED,EAST
O001887,,2025-11-06,DELIVERED,WEST
O001888,C0185,2024-09-09,DELIVERED,WEST
O001889,C0041,2025-03-08,RETURNED,WEST
O001890,C0107,2025-03-07,RETURNED,CENTRAL
O001891,C0134,2024-12-01,RETURNED,CENTRAL
O001892,C0155,2026-04-06,PLACED,WEST
O001893,C0193,2025-11-29,CANCELLED,WEST
O001894,C0255,2025-02-24,PLACED,EAST
O001895,C0217,2026-06-04,RETURNED,WEST
O001896,C0401,2024-11-11,RETURNED,NORTH
O001897,C0218,2024-05-13,CANCELLED,SOUTH
O001898,C0438,2025-10-10,CANCELLED,EAST
O001899,C0310,2025-09-14,CANCELLED,SOUTH
O001900,C0439,2024-07-10,CANCELLED,WEST
O001901,C0494,2026-06-21,PLACED,CENTRAL
O001902,,2025-02-03,PLACED,CENTRAL
O001903,C0418,2024-09-14,RETURNED,NORTH
O001904,C0056,2025-04-30,RETURNED,SOUTH
O001905,C0101,2026-06-14,DELIVERED,EAST
O001906,C0229,2024-05-18,CANCELLED,NORTH
O001907,C0076,2026-01-17,CANCELLED,EAST
O001908,C0117,2025-03-16,DELIVERED,WEST
O001909,C0284,2024-12-24,RETURNED,SOUTH
O001910,C0159,2024-05-10,PLACED,EAST
O001911,C0409,2026-02-09,PLACED,EAST
O001912,C0335,2025-01-11,DELIVERED,NORTH
O001913,C0072,2024-07-17,RETURNED,WEST
O001914,C0350,2025-09-27,CANCELLED,SOUTH
O001915,C0125,2025-11-11,DELIVERED,SOUTH
O001916,C0445,2026-05-02,CANCELLED,EAST
O001917,C0366,2024-01-13,CANCELLED,SOUTH
O001918,C0424,2024-02-12,SHIPPED,EAST
O001919,C0369,2025-07-12,SHIPPED,EAST
O001920,C0007,2024-02-06,RETURNED,NORTH
O001921,C0367,2026-06-12,CANCELLED,EAST
O001922,C0089,2024-10-12,CANCELLED,NORTH
O001923,C0423,2025-06-28,RETURNED,CENTRAL
O001924,C0112,2025-04-06,PLACED,SOUTH
O001925,C0330,2025-09-02,PLACED,CENTRAL
O001926,C0377,2025-01-30,RETURNED,SOUTH
O001927,C0454,2026-06-27,CANCELLED,CENTRAL
O001928,C0360,2024-05-16,PLACED,WEST
O001929,C0120,2024-02-07,CANCELLED,EAST
O001930,C0090,2024-10-01,CANCELLED,SOUTH
O001931,C0267,2024-08-29,RETURNED,WEST
O001932,C0016,2025-02-05,SHIPPED,CENTRAL
O001933,C0444,2025-06-11,SHIPPED,NORTH
O001934,C0023,2026-04-15,DELIVERED,CENTRAL
O001935,C0198,2025-04-17,RETURNED,CENTRAL
O001936,C0471,2026-04-01,PLACED,SOUTH
O001937,C0191,2025-01-27,RETURNED,EAST
O001938,C0476,2024-11-22,DELIVERED,WEST
O001939,C0142,2025-03-07,PLACED,EAST
O001940,C0210,2026-06-06,DELIVERED,SOUTH
O001941,C0376,2026-03-02,DELIVERED,EAST
O001942,C0419,2026-04-15,DELIVERED,EAST
O001943,C0011,2026-07-13,CANCELLED,EAST
O001944,None,2024-03-16,DELIVERED,SOUTH
O001945,C0145,2024-01-02,RETURNED,EAST
O001946,C0396,2025-09-25,SHIPPED,WEST
O001947,C0215,2025-07-15,RETURNED,CENTRAL
O001948,C0208,2024-06-12,CANCELLED,CENTRAL
O001949,C0285,2025-06-16,CANCELLED,CENTRAL
O001950,None,2025-01-07,RETURNED,WEST
O001951,None,2025-01-21,CANCELLED,EAST
O001952,C0233,2026-05-19,CANCELLED,NORTH
O001953,C0155,21-03-2024,PLACED,SOUTH
O001954,C0482,2024-03-15,DELIVERED,WEST
O001955,C0250,2025-04-12,CANCELLED,CENTRAL
O001956,C0095,2026-03-13,SHIPPED,EAST
O001957,C0048,2025-09-15,SHIPPED,SOUTH
O001958,C0309,2025-05-03,PLACED,EAST
O001959,C0137,2024-05-15,DELIVERED,EAST
O001960,C0223,09-03-2026,PLACED,WEST
O001961,C0426,01-01-2024,CANCELLED,SOUTH
O001962,C0474,2025-12-22,SHIPPED,SOUTH
O001963,C0143,2026-05-17,RETURNED,EAST
O001964,C0455,2026-01-08,RETURNED,SOUTH
O001965,C0083,2025-12-06,DELIVERED,WEST
O001966,C0483,2025-07-09,DELIVERED,EAST
O001967,C0483,2025-07-29,PLACED,NORTH
O001968,C0313,2024-07-01,DELIVERED,EAST
O001969,C0096,2025-03-13,CANCELLED,NORTH
O001970,C0421,2025-08-06,RETURNED,EAST
O001971,NULL,2024-01-16,DELIVERED,CENTRAL
O001972,C0294,2026-03-15,SHIPPED,CENTRAL
O001973,C0268,2025-04-24,PLACED,SOUTH
O001974,C0305,2024-09-20,DELIVERED,CENTRAL
O001975,C0407,2026-01-08,RETURNED,NORTH
O001976,C0110,2026-07-12,SHIPPED,EAST
O001977,C0397,2025-07-28,PLACED,SOUTH
O001978,C0498,2026-06-21,SHIPPED,EAST
O001979,C0447,2024-06-04,CANCELLED,NORTH
O001980,C0382,2025-03-15,PLACED,EAST
O001981,C0477,2025-07-08,SHIPPED,WEST
O001982,C0472,2026-03-27,RETURNED,NORTH
O001983,C0170,2024-12-08,CANCELLED,EAST
O001984,C0230,2025-09-26,RETURNED,SOUTH
O001985,,2026-04-24,DELIVERED,NORTH
O001986,C0253,2025-10-06,SHIPPED,NORTH
O001987,C0487,2024-03-26,RETURNED,NORTH
O001988,C0073,2024-12-02,SHIPPED,SOUTH
O001989,C0325,2024-01-25,PLACED,NORTH
O001990,C0350,2024-06-30,PLACED,CENTRAL
O001991,C0183,11-06-2026,DELIVERED,NORTH
O001992,C0164,2024-04-23,PLACED,CENTRAL
O001993,C0133,2025-03-26,CANCELLED,NORTH
O001994,C0392,2025-03-29,PLACED,CENTRAL
O001995,C0346,2025-01-09,DELIVERED,NORTH
O001996,C0202,2024-10-21,DELIVERED,SOUTH
O001997,C0354,07-07-2026,SHIPPED,WEST
O001998,C0024,2025-06-02,PLACED,CENTRAL
O001999,C0466,2024-04-06,SHIPPED,CENTRAL
O002000,C0184,2024-12-20,SHIPPED,NORTH
O002001,C0186,2025-02-01,RETURNED,NORTH
O002002,C0330,2024-01-20,DELIVERED,NORTH
O002003,C0280,2025-01-31,SHIPPED,WEST
O002004,C0257,2024-09-30,SHIPPED,CENTRAL
O002005,C0435,2024-10-22,DELIVERED,NORTH
O002006,C0202,2025-05-17,DELIVERED,SOUTH
O002007,C0083,10-10-2025,PLACED,EAST
O002008,C0067,2026-07-09,RETURNED,NORTH
O002009,C0322,2024-07-10,SHIPPED,EAST
O002010,C0170,26-05-2026,CANCELLED,NORTH
O002011,None,2024-09-07,DELIVERED,SOUTH
O002012,C0454,2026-07-13,RETURNED,NORTH
O002013,C0145,2026-07-06,RETURNED,CENTRAL
O002014,C0405,2025-07-10,RETURNED,CENTRAL
O002015,C0395,2025-03-09,CANCELLED,SOUTH
O002016,C0409,2024-01-09,DELIVERED,EAST
O002017,C0237,2025-04-19,DELIVERED,NORTH
O002018,C0411,2024-12-18,SHIPPED,WEST
O002019,C0359,2024-06-21,PLACED,CENTRAL
O002020,C0403,2024-05-07,RETURNED,NORTH
O002021,C0223,2024-04-18,RETURNED,CENTRAL
O002022,C0042,2026-01-17,CANCELLED,SOUTH
O002023,C0361,2025-12-08,PLACED,SOUTH
O002024,C0246,2025-07-01,CANCELLED,CENTRAL
O002025,C0483,2024-06-07,PLACED,EAST
O002026,C0493,2026-06-22,SHIPPED,WEST
O002027,C0084,2024-01-02,SHIPPED,SOUTH
O002028,C0340,2024-06-08,SHIPPED,SOUTH
O002029,C0474,2026-02-06,PLACED,CENTRAL
O002030,C0309,28-12-2025,DELIVERED,SOUTH
O002031,C0019,2025-10-11,SHIPPED,SOUTH
O002032,C0067,2026-01-04,DELIVERED,SOUTH
O002033,C0191,2026-01-05,CANCELLED,EAST
O002034,C0454,2026-09-07,RETURNED,SOUTH
O002035,C0479,2026-04-28,RETURNED,CENTRAL
O002036,C0115,2024-05-15,DELIVERED,WEST
O002037,C0350,2026-06-23,RETURNED,NORTH
O002038,C0441,2024-06-11,DELIVERED,EAST
O002039,C0127,2026-05-12,CANCELLED,SOUTH
O002040,C0078,2025-08-04,DELIVERED,CENTRAL
O002041,C0029,2025-01-10,CANCELLED,WEST
O002042,C0489,2026-02-10,SHIPPED,NORTH
O002043,C0293,2025-06-08,PLACED,EAST
O002044,C0336,2024-02-07,RETURNED,SOUTH
O002045,C0368,2024-08-18,SHIPPED,WEST
O002046,C0098,2024-05-12,DELIVERED,EAST
O002047,C0496,2024-05-30,PLACED,CENTRAL
O002048,C0357,2024-11-24,DELIVERED,CENTRAL
O002049,C0377,2025-05-19,RETURNED,WEST
O002050,C0076,2025-10-16,RETURNED,CENTRAL
O002051,C0350,2025-01-24,SHIPPED,EAST
O002052,C0485,2025-04-16,RETURNED,SOUTH
O002053,C0116,2024-09-08,SHIPPED,NORTH
O002054,C0041,2025-12-24,PLACED,EAST
O002055,C0190,2026-06-03,PLACED,WEST
O002056,C0170,2026-03-26,PLACED,EAST
O002057,C0485,2024-07-23,PLACED,WEST
O002058,C0198,2026-01-15,SHIPPED,EAST
O002059,C0065,2024-03-21,DELIVERED,CENTRAL
O002060,C0171,2026-05-08,PLACED,SOUTH
O002061,C0390,2025-02-12,CANCELLED,EAST
O002062,C0433,2025-04-02,PLACED,SOUTH
O002063,C0123,2025-01-11,DELIVERED,EAST
O002064,C0027,2025-11-14,SHIPPED,WEST
O002065,C0419,2024-04-29,DELIVERED,WEST
O002066,C0291,2025-02-26,DELIVERED,NORTH
O002067,C0274,2025-10-23,SHIPPED,SOUTH
O002068,C0478,2024-05-03,RETURNED,EAST
O002069,C0163,2024-06-09,SHIPPED,WEST
O002070,C0456,2025-06-01,CANCELLED,NORTH
O002071,C0058,2025-05-24,DELIVERED,CENTRAL
O002072,C0211,2026-03-26,CANCELLED,WEST
O002073,C0068,2025-08-14,DELIVERED,NORTH
O002074,C0143,2024-03-04,SHIPPED,WEST
O002075,C0478,2025-07-03,DELIVERED,NORTH
O002076,C0013,2024-06-04,SHIPPED,EAST
O002077,C0238,2025-11-09,SHIPPED,CENTRAL
O002078,C0355,2026-03-21,DELIVERED,WEST
O002079,C0085,2024-02-05,SHIPPED,CENTRAL
O002080,C0398,2025-02-04,CANCELLED,SOUTH
O002081,C0177,2024-05-10,SHIPPED,SOUTH
O002082,C0076,2024-06-22,RETURNED,SOUTH
O002083,C0458,2025-06-18,SHIPPED,EAST
O002084,C0116,2024-05-12,CANCELLED,WEST
O002085,C0047,2024-02-20,CANCELLED,NORTH
O002086,C0392,2025-06-01,DELIVERED,WEST
O002087,C0064,2024-06-08,RETURNED,SOUTH
O002088,C0458,2025-07-25,CANCELLED,WEST
O002089,C0473,2025-12-25,SHIPPED,EAST
O002090,C0227,2026-02-10,SHIPPED,SOUTH
O002091,C0488,2024-06-14,PLACED,EAST
O002092,C0079,2024-12-20,SHIPPED,SOUTH
O002093,C0376,2024-12-28,PLACED,SOUTH
O002094,NULL,2025-11-02,CANCELLED,SOUTH
O002095,C0035,2026-05-25,CANCELLED,EAST
O002096,C0054,2026-04-27,PLACED,NORTH
O002097,C0335,29-07-2025,CANCELLED,SOUTH
O002098,C0206,2025-11-07,CANCELLED,EAST
O002099,C0198,2024-03-05,PLACED,CENTRAL
O002100,C0038,2026-03-29,PLACED,NORTH
O002101,C0040,2025-08-02,RETURNED,NORTH
O002102,C0296,2026-01-08,CANCELLED,EAST
O002103,C0413,2024-07-08,SHIPPED,WEST
O002104,C0500,2024-06-11,SHIPPED,NORTH
O002105,C0077,2024-11-10,RETURNED,WEST
O002106,C0237,2025-06-28,CANCELLED,SOUTH
O002107,C0038,2024-06-17,SHIPPED,SOUTH
O002108,C0225,2025-10-29,RETURNED,CENTRAL
O002109,C0274,2025-09-28,SHIPPED,CENTRAL
O002110,C0461,2025-12-16,CANCELLED,EAST
O002111,None,2024-07-11,SHIPPED,SOUTH
O002112,,2024-05-28,PLACED,WEST
O002113,C0414,2025-01-22,PLACED,WEST
O002114,,2025-12-29,PLACED,CENTRAL
O002115,C0341,2026-02-19,PLACED,NORTH
O002116,C0215,2026-04-15,PLACED,EAST
O002117,C0017,2024-01-24,DELIVERED,CENTRAL
O002118,C0379,2025-01-30,CANCELLED,NORTH
O002119,C0057,2026-06-22,SHIPPED,EAST
O002120,C0106,2024-02-20,PLACED,NORTH
O002121,C0083,2025-06-25,DELIVERED,EAST
O002122,C0315,2024-10-23,PLACED,CENTRAL
O002123,C0202,2024-12-23,PLACED,EAST
O002124,C0448,2026-07-11,DELIVERED,EAST
O002125,C0314,2024-05-04,SHIPPED,EAST
O002126,C0142,2025-08-15,PLACED,NORTH
O002127,C0270,2026-02-16,DELIVERED,CENTRAL
O002128,C0169,2025-05-27,RETURNED,CENTRAL
O002129,C0329,2026-02-28,SHIPPED,NORTH
O002130,C0496,2024-01-09,SHIPPED,NORTH
O002131,C0441,2025-05-05,PLACED,SOUTH
O002132,C0147,2025-10-07,SHIPPED,SOUTH
O002133,NULL,2024-09-07,DELIVERED,SOUTH
O002134,C0371,2025-09-17,PLACED,NORTH
O002135,C0070,2026-03-08,PLACED,CENTRAL
O002136,C0362,2025-09-01,CANCELLED,NORTH
O002137,C0285,2025-03-16,DELIVERED,EAST
O002138,C0362,2025-01-04,SHIPPED,NORTH
O002139,C0038,2024-08-16,SHIPPED,SOUTH
O002140,C0425,2025-02-21,SHIPPED,EAST
O002141,C0235,2024-10-26,SHIPPED,WEST
O002142,C0366,2025-08-16,RETURNED,NORTH
O002143,C0017,2025-07-19,SHIPPED,CENTRAL
O002144,C0441,2024-10-14,DELIVERED,WEST
O002145,C0225,2026-06-29,SHIPPED,EAST
O002146,C0030,2024-06-07,SHIPPED,SOUTH
O002147,C0418,2025-07-26,PLACED,SOUTH
O002148,C0102,2024-07-24,SHIPPED,NORTH
O002149,C0069,2024-12-04,SHIPPED,NORTH
O002150,C0113,2024-07-21,CANCELLED,WEST
O002151,NULL,2026-04-15,PLACED,SOUTH
O002152,C0461,2026-02-05,SHIPPED,SOUTH
O002153,C0377,2025-08-18,SHIPPED,EAST
O002154,C0367,2026-03-22,RETURNED,NORTH
O002155,C0047,2025-04-10,DELIVERED,EAST
O002156,C0030,2025-03-25,RETURNED,WEST
O002157,C0374,2026-03-05,CANCELLED,EAST
O002158,C0423,2024-09-23,SHIPPED,EAST
O002159,C0026,2025-01-30,SHIPPED,WEST
O002160,C0323,2024-05-31,RETURNED,NORTH
O002161,C0411,2025-08-21,PLACED,CENTRAL
O002162,C0372,2026-01-27,RETURNED,NORTH
O002163,C0407,2024-07-09,CANCELLED,CENTRAL
O002164,C0022,2024-08-29,RETURNED,NORTH
O002165,C0343,2026-07-01,CANCELLED,EAST
O002166,C0356,2024-02-06,RETURNED,CENTRAL
O002167,C0317,2024-09-14,DELIVERED,WEST
O002168,C0053,2024-06-25,SHIPPED,SOUTH
O002169,C0286,10-04-2025,DELIVERED,WEST
O002170,C0091,2025-01-20,CANCELLED,SOUTH
O002171,C0466,18-07-2024,PLACED,EAST
O002172,C0155,2025-03-29,CANCELLED,CENTRAL
O002173,C0307,17-08-2025,DELIVERED,EAST
O002174,C0315,2025-11-30,PLACED,SOUTH
O002175,C0404,2025-11-29,CANCELLED,SOUTH
O002176,C0082,2026-06-17,CANCELLED,WEST
O002177,C0164,2026-03-24,DELIVERED,WEST
O002178,C0179,2025-07-09,RETURNED,SOUTH
O002179,C0078,2025-08-29,CANCELLED,SOUTH
O002180,C0022,2024-06-04,SHIPPED,WEST
O002181,C0126,2025-04-19,RETURNED,EAST
O002182,C0341,2026-02-21,PLACED,CENTRAL
O002183,C0264,2024-01-28,DELIVERED,SOUTH
O002184,C0336,2025-07-05,SHIPPED,SOUTH
O002185,C0033,2026-04-18,SHIPPED,NORTH
O002186,C0191,2026-02-06,RETURNED,SOUTH
O002187,C0446,2025-03-21,DELIVERED,NORTH
O002188,C0391,2025-08-19,PLACED,EAST
O002189,C0385,2024-05-16,RETURNED,CENTRAL
