user_id,transaction_date,store_id,city,region,product_category,price,age,subscription,status
U2416,2024-02-20,S024,Los Angeles,West,Electronics,,36,Premium,Completed
U2637,2024-05-09,S016,Miami,South,Electronics,289.73,40,Premium,Pending
U2710,2024-06-13,S006,Seattle,North,Electronics,,29,Premium,Completed
U2597,2024-05-23,S002,San Diego,West,Electronics,,36,Premium,Completed
U0558,2024-03-07,S023,Boston,East,Furniture,,38,Basic,Pending
U0980,2024-04-30,S011,Seattle,North,Furniture,504.92,18,Basic,Pending
U1602,2024-06-18,S025,Denver,North,Furniture,,17,Basic,
U2020,2024-02-23,S009,Minneapolis,North,Clothing,,24,Basic,
U0269,2024-03-12,S018,Miami,South,Clothing,975.68,42,Basic,Pending
U2106,2024-02-20,S010,Minneapolis,North,Electronics,,37,Basic,
U2241,2024-04-19,S007,Boston,East,Clothing,,42,Basic,
U1283,2024-03-02,S015,New York,East,Furniture,483.31,31,Premium,
U2495,2024-03-15,S014,New York,East,Furniture,776.02,33,Premium,
U2658,2024-03-05,S014,Seattle,North,Furniture,996.88,26,Premium,Pending
U0098,2024-03-19,S024,Seattle,North,Clothing,,33,Basic,Pending
U1899,2024-02-12,S007,Los Angeles,West,Clothing,294.76,40,Premium,
U0188,2024-06-27,S024,Houston,South,Electronics,,43,Basic,Pending
U2601,2024-03-29,S001,Los Angeles,West,Furniture,,26,Basic,Completed
U1452,2024-01-10,S021,Chicago,East,Furniture,,16,Premium,
U0386,2024-03-20,S003,Boston,East,Electronics,,35,Basic,
U2813,2024-06-21,S020,New York,East,Clothing,,22,Premium,
U2970,2024-01-26,S022,Los Angeles,West,Electronics,,24,Premium,Pending
U1467,2024-02-17,S018,Houston,South,Electronics,445.45,28,Premium,
U1409,2024-01-29,S016,Phoenix,West,Clothing,,33,Basic,Pending
U1199,2024-03-28,S025,San Diego,West,Furniture,,41,Premium,
U0951,2024-03-23,S022,Los Angeles,West,Clothing,,27,Basic,Pending
U2803,2024-02-26,S025,Miami,South,Electronics,,21,Premium,Pending
U1867,2024-02-21,S013,Boston,East,Clothing,,43,Premium,
U1301,2024-05-01,S024,Denver,North,Furniture,767.25,21,Basic,Pending
U0416,2024-02-14,S009,Dallas,South,Furniture,535.2,41,Basic,Pending
U0655,2024-01-04,S008,San Diego,West,Furniture,,23,Premium,Completed
U2534,2024-06-02,S024,Seattle,North,Clothing,,25,Basic,Completed
U2918,2024-03-25,S023,New York,East,Furniture,,23,Premium,Completed
U0882,2024-03-12,S017,Chicago,East,Furniture,,32,Basic,Completed
U2694,2024-03-15,S012,New York,East,Electronics,,28,Basic,Pending
U0190,2024-06-22,S024,Chicago,East,Electronics,,24,Premium,Pending
U1482,2024-04-04,S006,Houston,South,Clothing,,19,Basic,Pending
U2419,2024-01-07,S007,Minneapolis,North,Clothing,897.39,43,Premium,
U1226,2024-03-04,S008,Miami,South,Clothing,,44,Premium,
U2676,2024-02-10,S022,Houston,South,Electronics,,16,Basic,Completed
U2799,2024-05-29,S020,Phoenix,West,Clothing,,41,Premium,Pending
U0876,2024-02-11,S022,San Diego,West,Electronics,622.1,17,Basic,Completed
U2534,2024-02-09,S018,New York,East,Furniture,261.26,44,Premium,Pending
U1814,2024-02-25,S004,Houston,South,Clothing,,20,Basic,Pending
U0005,2024-04-23,S024,Denver,North,Furniture,626.38,18,Basic,Completed
U0232,2024-03-06,S001,Denver,North,Electronics,,16,Premium,
U1546,2024-05-13,S018,Chicago,East,Clothing,,39,Basic,
U1419,2024-01-15,S017,Chicago,East,Clothing,,17,Premium,
U0195,2024-03-10,S007,Phoenix,West,Furniture,287.68,38,Basic,
U1426,2024-03-17,S024,Phoenix,West,Furniture,,33,Premium,Completed
U0310,2024-03-03,S003,Boston,East,Electronics,,19,Premium,Completed
U1151,2024-04-06,S010,Los Angeles,West,Furniture,,19,Premium,
U2694,2024-05-20,S006,Boston,East,Electronics,50.9,39,Premium,
U2996,2024-01-20,S024,Miami,South,Electronics,,23,Basic,Completed
U0974,2024-05-17,S016,Phoenix,West,Furniture,990.55,28,Premium,Pending
U2091,2024-05-31,S014,Minneapolis,North,Clothing,,17,Premium,Pending
U0531,2024-01-21,S004,Minneapolis,North,Furniture,,45,Premium,Pending
U0468,2024-04-21,S012,Boston,East,Furniture,,41,Basic,Completed
U0739,2024-02-25,S012,Dallas,South,Furniture,,44,Premium,
U1085,2024-06-13,S012,Denver,North,Clothing,,20,Basic,Pending
U1387,2024-04-09,S015,Phoenix,West,Electronics,,23,Basic,Pending
U2804,2024-01-30,S008,Dallas,South,Clothing,,19,Premium,
U1646,2024-04-07,S001,Miami,South,Electronics,,22,Basic,Completed
U0802,2024-05-19,S002,Miami,South,Clothing,,22,Basic,
U1560,2024-01-18,S013,Denver,North,Clothing,,22,Premium,Completed
U1216,2024-06-23,S014,Los Angeles,West,Clothing,783.55,25,Premium,
U2749,2024-01-27,S017,Seattle,North,Clothing,242.23,28,Basic,Completed
U1703,2024-03-08,S013,Dallas,South,Clothing,326.93,34,Basic,
U2092,2024-05-03,S018,Los Angeles,West,Clothing,,16,Premium,Pending
U2218,2024-02-26,S021,Miami,South,Furniture,243.28,23,Premium,Pending
U2362,2024-02-16,S004,Chicago,East,Furniture,,31,Premium,Pending
U1351,2024-06-02,S002,Boston,East,Electronics,,28,Premium,
U0386,2024-01-21,S017,Dallas,South,Electronics,,19,Premium,Completed
U0359,2024-05-17,S019,San Diego,West,Furniture,,36,Premium,Pending
U1371,2024-06-22,S024,Miami,South,Furniture,794.26,32,Basic,
U1955,2024-03-13,S002,Miami,South,Furniture,,19,Basic,Completed
U0453,2024-03-12,S012,Houston,South,Clothing,,33,Premium,Completed
U1773,2024-01-20,S022,Dallas,South,Furniture,857.07,26,Basic,Completed
U0388,2024-04-14,S020,New York,East,Electronics,,42,Basic,Pending
U0730,2024-04-16,S010,San Diego,West,Furniture,,31,Premium,Completed
U2351,2024-02-24,S006,San Diego,West,Furniture,,40,Premium,
U0054,2024-05-07,S012,San Diego,West,Clothing,204.75,38,Premium,Completed
U1594,2024-02-26,S008,Boston,East,Electronics,95.34,43,Basic,Pending
U2370,2024-01-10,S020,San Diego,West,Furniture,,31,Premium,
U1464,2024-03-16,S017,Minneapolis,North,Clothing,240.41,29,Premium,
U2449,2024-05-30,S009,Los Angeles,West,Clothing,,35,Premium,Completed
U1320,2024-03-28,S003,San Diego,West,Clothing,836.95,39,Premium,Pending
U2285,2024-01-18,S006,Denver,North,Clothing,,42,Premium,
U0770,2024-04-13,S018,Los Angeles,West,Furniture,407.26,35,Basic,Pending
U1058,2024-01-26,S009,Chicago,East,Furniture,,26,Basic,Completed
U0216,2024-06-03,S020,New York,East,Clothing,411.94,39,Basic,
U0189,2024-06-15,S010,Miami,South,Furniture,375.12,33,Basic,Completed
U2579,2024-03-12,S020,Phoenix,West,Furniture,,38,Premium,Pending
U1981,2024-06-11,S025,Boston,East,Furniture,,28,Premium,Completed
U0845,2024-02-25,S015,Dallas,South,Clothing,48.21,20,Premium,Pending
U2691,2024-02-27,S006,Seattle,North,Furniture,319.52,21,Premium,
U1108,2024-01-25,S022,New York,East,Clothing,,39,Premium,Pending
U1281,2024-03-19,S004,Los Angeles,West,Furniture,,25,Basic,Completed
U1215,2024-05-21,S022,Seattle,North,Furniture,50.2,24,Premium,Pending
U0030,2024-06-27,S012,Denver,North,Clothing,,19,Basic,
U0267,2024-03-27,S020,Houston,South,Electronics,,19,Basic,Pending
U1440,2024-02-19,S002,Los Angeles,West,Clothing,333.52,20,Basic,Pending
U0383,2024-06-24,S013,Phoenix,West,Electronics,862.88,44,Premium,Completed
U2634,2024-02-21,S020,Denver,North,Clothing,281.82,34,Premium,Completed
U2598,2024-02-14,S023,Boston,East,Clothing,393.97,37,Basic,
U0710,2024-02-12,S018,Seattle,North,Electronics,396.05,24,Premium,Completed
U2561,2024-05-18,S001,Chicago,East,Furniture,,41,Basic,Completed
U1149,2024-06-16,S013,Boston,East,Electronics,,32,Premium,Pending
U1680,2024-02-18,S017,Boston,East,Furniture,,23,Basic,Completed
U1936,2024-04-04,S013,Phoenix,West,Furniture,447.46,24,Premium,
U1781,2024-04-02,S008,Seattle,North,Clothing,,28,Premium,
U1351,2024-03-28,S007,San Diego,West,Clothing,,34,Basic,Completed
U2292,2024-06-11,S016,Minneapolis,North,Clothing,,23,Basic,
U1729,2024-03-13,S020,Seattle,North,Clothing,,28,Basic,Completed
U1060,2024-04-27,S007,Phoenix,West,Furniture,24.44,41,Basic,Pending
U0559,2024-05-20,S010,Dallas,South,Clothing,744.78,36,Basic,
U1546,2024-05-12,S019,Houston,South,Clothing,548.12,24,Basic,Completed
U1674,2024-06-28,S021,San Diego,West,Furniture,,34,Premium,Completed
U1069,2024-06-08,S001,Dallas,South,Electronics,,41,Basic,
U1836,2024-01-27,S012,Denver,North,Clothing,430.45,26,Premium,
U1388,2024-01-20,S004,Dallas,South,Furniture,396.67,25,Basic,
U2963,2024-06-23,S023,New York,East,Clothing,,35,Basic,
U2119,2024-03-24,S025,San Diego,West,Clothing,911.14,26,Basic,Pending
U2898,2024-05-27,S010,Boston,East,Clothing,64.65,39,Basic,Completed
U2298,2024-04-21,S018,San Diego,West,Furniture,,41,Basic,Completed
U1232,2024-01-09,S022,Boston,East,Electronics,862.08,26,Basic,Pending
U0707,2024-04-06,S021,Minneapolis,North,Electronics,,32,Basic,
U1002,2024-04-14,S007,Phoenix,West,Clothing,,23,Premium,
U0347,2024-01-06,S018,Los Angeles,West,Clothing,586.54,26,Premium,
U2657,2024-02-23,S017,San Diego,West,Furniture,,45,Basic,Pending
U1435,2024-05-14,S007,Houston,South,Electronics,,20,Premium,Completed
U1731,2024-02-25,S010,Denver,North,Furniture,227.06,24,Basic,
U2449,2024-04-06,S018,New York,East,Electronics,,22,Premium,Pending
U1802,2024-06-22,S023,Dallas,South,Clothing,,30,Premium,Completed
U1829,2024-03-18,S015,Denver,North,Clothing,,37,Basic,Completed
U1590,2024-03-03,S011,Houston,South,Furniture,702.69,35,Basic,Pending
U1086,2024-05-06,S022,Minneapolis,North,Clothing,,25,Basic,Completed
U2407,2024-03-31,S015,Boston,East,Furniture,,40,Premium,Pending
U1595,2024-04-29,S010,Miami,South,Clothing,,16,Basic,Pending
U1914,2024-03-31,S015,San Diego,West,Furniture,,18,Premium,Pending
U1930,2024-02-23,S019,New York,East,Furniture,,36,Premium,
U1138,2024-01-09,S012,Houston,South,Clothing,,23,Basic,
U1079,2024-03-28,S021,Chicago,East,Clothing,,23,Basic,Completed
U0821,2024-06-22,S002,Boston,East,Clothing,638.67,40,Premium,Completed
U1066,2024-04-29,S003,Phoenix,West,Furniture,88.74,23,Basic,
U2727,2024-04-02,S020,Dallas,South,Electronics,695.65,32,Basic,Pending
U0330,2024-01-23,S017,Phoenix,West,Clothing,,41,Basic,Pending
U1747,2024-01-20,S016,Minneapolis,North,Clothing,,32,Basic,
U1995,2024-06-20,S015,San Diego,West,Furniture,,28,Basic,
U0604,2024-06-06,S023,Phoenix,West,Clothing,,26,Basic,Completed
U2158,2024-06-13,S006,San Diego,West,Furniture,707.36,23,Premium,
U0740,2024-05-27,S010,Boston,East,Clothing,,24,Basic,
U0992,2024-06-08,S003,Dallas,South,Electronics,,18,Premium,Completed
U2179,2024-04-09,S016,Dallas,South,Clothing,,22,Premium,Pending
U1859,2024-05-08,S015,Seattle,North,Clothing,,42,Premium,Completed
U0770,2024-03-24,S001,Denver,North,Electronics,931.42,43,Premium,
U0926,2024-05-09,S012,Miami,South,Electronics,992.27,45,Basic,Pending
U1271,2024-05-07,S007,Houston,South,Electronics,,45,Basic,Completed
U2071,2024-06-21,S012,New York,East,Electronics,,24,Basic,Pending
U2190,2024-01-21,S017,Seattle,North,Furniture,,36,Premium,
U0488,2024-05-05,S020,Denver,North,Furniture,76.73,32,Basic,
U2775,2024-01-20,S011,Chicago,East,Clothing,373.79,42,Premium,Pending
U1888,2024-03-29,S007,New York,East,Furniture,,34,Premium,Pending
U2182,2024-05-26,S025,Phoenix,West,Furniture,,22,Premium,Pending
U1578,2024-02-18,S020,Seattle,North,Furniture,,25,Premium,Completed
U2823,2024-06-04,S024,Minneapolis,North,Clothing,,42,Premium,Completed
U0260,2024-05-11,S007,Seattle,North,Clothing,,25,Basic,Completed
U0806,2024-03-04,S012,San Diego,West,Furniture,,18,Basic,Completed
U0160,2024-02-18,S001,San Diego,West,Clothing,460.78,18,Premium,Completed
U2526,2024-04-14,S010,Minneapolis,North,Furniture,,26,Basic,Pending
U2900,2024-04-20,S011,Chicago,East,Clothing,,19,Premium,
U2421,2024-01-26,S020,Boston,East,Furniture,,17,Basic,Pending
U2804,2024-01-22,S004,Los Angeles,West,Clothing,919.36,28,Basic,
U2523,2024-01-24,S024,Los Angeles,West,Furniture,,21,Basic,Completed
U0506,2024-04-13,S005,Boston,East,Furniture,,36,Basic,Pending
U2614,2024-04-12,S020,Chicago,East,Clothing,,20,Premium,
U0793,2024-06-10,S023,Denver,North,Furniture,,16,Basic,
U0944,2024-02-05,S025,Denver,North,Electronics,150.02,30,Premium,
U0825,2024-02-10,S021,New York,East,Electronics,,33,Basic,
U2021,2024-02-02,S015,Seattle,North,Furniture,,35,Basic,Completed
U1210,2024-03-26,S011,Chicago,East,Electronics,683.35,44,Premium,
U0604,2024-06-10,S002,Dallas,South,Clothing,,21,Premium,Pending
U0053,2024-04-17,S009,Denver,North,Clothing,,38,Basic,Completed
U2941,2024-05-28,S021,San Diego,West,Electronics,512.62,34,Basic,Pending
U1607,2024-06-25,S004,Seattle,North,Electronics,,36,Basic,Pending
U0552,2024-02-26,S017,Miami,South,Furniture,,27,Basic,
U2513,2024-06-08,S013,New York,East,Electronics,,29,Premium,Completed
U2424,2024-01-06,S007,Los Angeles,West,Furniture,,45,Basic,Pending
U2414,2024-03-11,S020,Dallas,South,Furniture,35.12,16,Premium,Pending
U0497,2024-03-06,S018,Minneapolis,North,Electronics,185.12,34,Basic,Pending
U0301,2024-05-30,S019,San Diego,West,Clothing,,23,Basic,Pending
U0525,2024-05-23,S003,Chicago,East,Clothing,,31,Premium,
U0231,2024-05-24,S005,Minneapolis,North,Electronics,,31,Premium,
U1048,2024-05-10,S024,Miami,South,Furniture,,28,Premium,
U0684,2024-04-04,S006,New York,East,Furniture,,40,Premium,
U0895,2024-02-09,S002,Boston,East,Electronics,448.05,32,Basic,Pending
U2193,2024-03-17,S021,Houston,South,Clothing,,35,Basic,Pending
U1327,2024-05-21,S024,Boston,East,Clothing,,42,Basic,Pending
U0601,2024-01-21,S007,Boston,East,Furniture,,26,Basic,
U2905,2024-03-25,S020,Chicago,East,Furniture,498.77,38,Basic,Pending
U0357,2024-06-24,S010,Phoenix,West,Furniture,,37,Premium,Pending
U1818,2024-03-23,S004,Phoenix,West,Furniture,794.11,31,Basic,Pending
U1371,2024-02-27,S012,Minneapolis,North,Clothing,,40,Basic,
U1786,2024-03-20,S015,Phoenix,West,Clothing,,23,Premium,Completed
U2318,2024-02-22,S006,Minneapolis,North,Furniture,,28,Premium,Completed
U0352,2024-03-24,S005,Miami,South,Furniture,,20,Premium,
U1151,2024-05-18,S020,Boston,East,Furniture,,29,Premium,
U2575,2024-05-13,S023,Denver,North,Furniture,,41,Premium,Pending
U0034,2024-02-22,S001,Boston,East,Furniture,,43,Premium,Pending
U0992,2024-04-05,S016,Houston,South,Furniture,,26,Basic,Pending
U1708,2024-01-05,S005,Seattle,North,Furniture,,35,Basic,Pending
U1095,2024-04-13,S002,Boston,East,Electronics,636.54,22,Basic,
U1225,2024-06-08,S023,Los Angeles,West,Furniture,170.09,42,Basic,Pending
U1821,2024-06-09,S024,Chicago,East,Clothing,,44,Basic,Pending
U2960,2024-06-15,S001,Chicago,East,Electronics,,26,Basic,
U0569,2024-01-23,S014,Boston,East,Electronics,274.63,27,Basic,Pending
U2627,2024-05-11,S013,Denver,North,Furniture,22.48,35,Premium,Pending
U1407,2024-01-22,S003,Phoenix,West,Furniture,,27,Premium,Completed
U2346,2024-06-22,S010,Denver,North,Electronics,,26,Premium,
U0411,2024-04-19,S006,Minneapolis,North,Furniture,529.61,40,Premium,
U2639,2024-03-27,S015,Houston,South,Clothing,,40,Basic,
U0151,2024-05-03,S010,San Diego,West,Clothing,,36,Premium,
U1254,2024-02-26,S022,Miami,South,Clothing,,43,Basic,
U0716,2024-02-06,S025,Phoenix,West,Clothing,,31,Basic,
U0988,2024-03-17,S012,San Diego,West,Electronics,,19,Premium,
U0196,2024-01-29,S009,San Diego,West,Furniture,,40,Basic,
U1077,2024-03-02,S023,Phoenix,West,Clothing,,21,Basic,Pending
U1919,2024-05-08,S004,Denver,North,Clothing,,36,Basic,Pending
U0391,2024-04-10,S015,Minneapolis,North,Clothing,229.72,26,Premium,Completed
U0593,2024-05-17,S018,Denver,North,Clothing,37.3,39,Basic,Pending
U2449,2024-03-18,S004,Houston,South,Furniture,,17,Premium,
U1076,2024-06-09,S006,Los Angeles,West,Clothing,253.57,39,Basic,Pending
U0008,2024-03-17,S009,San Diego,West,Electronics,412.44,30,Premium,Pending
U2989,2024-05-06,S008,Miami,South,Furniture,,33,Basic,
U1309,2024-05-26,S023,Seattle,North,Furniture,,27,Basic,Completed
U0503,2024-04-28,S013,Los Angeles,West,Furniture,,30,Basic,
U2777,2024-01-08,S024,Los Angeles,West,Clothing,,30,Basic,
U0137,2024-05-05,S006,Miami,South,Furniture,,26,Premium,Pending
U2883,2024-02-09,S019,Phoenix,West,Clothing,,37,Basic,Pending
U1646,2024-06-22,S014,Boston,East,Electronics,,27,Basic,
U2160,2024-06-01,S002,Dallas,South,Clothing,,33,Premium,Pending
U0350,2024-02-24,S025,Boston,East,Electronics,,18,Basic,Completed
U0194,2024-06-03,S016,Houston,South,Electronics,642.55,23,Basic,Pending
U2755,2024-02-27,S025,Denver,North,Furniture,,30,Premium,
U1098,2024-05-13,S025,Los Angeles,West,Furniture,857.07,16,Premium,Pending
U2759,2024-02-28,S012,Minneapolis,North,Clothing,,28,Premium,
U0714,2024-03-28,S008,Chicago,East,Clothing,,41,Basic,
U0280,2024-02-06,S004,Houston,South,Furniture,,37,Premium,Completed
U0681,2024-01-20,S006,Minneapolis,North,Furniture,,41,Basic,Completed
U0444,2024-05-29,S019,Miami,South,Furniture,,42,Basic,
U1254,2024-04-10,S021,Denver,North,Clothing,,45,Basic,
U0880,2024-02-16,S009,Minneapolis,North,Clothing,,19,Premium,
U2181,2024-06-19,S013,Seattle,North,Electronics,,32,Premium,
U1385,2024-02-06,S021,Los Angeles,West,Furniture,,38,Premium,Pending
U2959,2024-04-19,S025,Seattle,North,Furniture,,18,Basic,Pending
U2748,2024-02-04,S009,New York,East,Electronics,,22,Premium,Pending
U1094,2024-01-16,S015,Los Angeles,West,Electronics,,45,Basic,Completed
U0802,2024-01-01,S015,Houston,South,Clothing,,39,Premium,Pending
U2710,2024-06-19,S018,Houston,South,Electronics,,28,Premium,
U2473,2024-04-05,S021,San Diego,West,Clothing,,36,Basic,Completed
U0385,2024-05-07,S018,New York,East,Clothing,533.08,28,Premium,
U1228,2024-01-27,S002,Miami,South,Electronics,241.66,21,Basic,Pending
U2681,2024-03-25,S014,Houston,South,Furniture,,34,Premium,Pending
U0152,2024-03-23,S001,Chicago,East,Furniture,,41,Premium,
U2947,2024-05-04,S005,Los Angeles,West,Clothing,349.57,19,Basic,
U0218,2024-02-01,S018,Phoenix,West,Clothing,,28,Premium,
U1603,2024-04-28,S006,San Diego,West,Clothing,,45,Premium,Completed
U2451,2024-03-04,S025,Miami,South,Electronics,,28,Premium,Completed
U0714,2024-01-29,S025,Miami,South,Furniture,44.58,32,Basic,Pending
U1132,2024-05-11,S008,Los Angeles,West,Furniture,,33,Premium,
U1221,2024-02-19,S012,Los Angeles,West,Clothing,,43,Premium,Pending
U1276,2024-03-27,S007,Denver,North,Furniture,776.06,27,Premium,Completed
U0668,2024-01-21,S005,Seattle,North,Electronics,,22,Premium,
U1354,2024-04-04,S001,Miami,South,Furniture,,41,Basic,Completed
U2019,2024-05-06,S001,San Diego,West,Furniture,,29,Basic,Completed
U2348,2024-03-18,S023,Los Angeles,West,Clothing,,18,Basic,Pending
U2216,2024-02-29,S015,Seattle,North,Electronics,,19,Basic,Pending
U1874,2024-04-28,S013,Dallas,South,Electronics,,26,Basic,
U2602,2024-06-20,S025,New York,East,Furniture,,17,Premium,Completed
U0726,2024-03-08,S024,Miami,South,Furniture,,44,Basic,Pending
U0477,2024-01-01,S018,Minneapolis,North,Clothing,861.61,25,Basic,
U0890,2024-01-30,S001,San Diego,West,Clothing,,21,Basic,Completed
U1864,2024-06-01,S010,Minneapolis,North,Furniture,,42,Premium,Completed
U0441,2024-01-14,S013,Miami,South,Clothing,,27,Basic,
U1439,2024-04-17,S017,Denver,North,Electronics,,20,Premium,Pending
U2799,2024-05-27,S011,Boston,East,Furniture,283.0,16,Premium,
U0043,2024-06-04,S017,Minneapolis,North,Clothing,861.11,29,Premium,Pending
U1553,2024-05-31,S014,Chicago,East,Furniture,86.33,20,Basic,
U1952,2024-01-09,S015,Houston,South,Clothing,,17,Premium,
U2315,2024-04-14,S016,Boston,East,Electronics,,44,Basic,Completed
U2745,2024-01-22,S012,San Diego,West,Electronics,140.74,35,Basic,Completed
U0768,2024-06-18,S021,San Diego,West,Furniture,,22,Premium,Completed
U0789,2024-06-24,S007,New York,East,Electronics,,24,Basic,Pending
U0093,2024-04-12,S009,San Diego,West,Furniture,713.56,45,Premium,Pending
U2507,2024-03-29,S015,New York,East,Clothing,,26,Premium,
U1252,2024-01-24,S008,Chicago,East,Clothing,,17,Basic,Pending
U1040,2024-05-15,S016,Denver,North,Furniture,,23,Premium,Completed
U2371,2024-06-10,S012,San Diego,West,Electronics,,44,Premium,
U0027,2024-03-23,S025,Boston,East,Clothing,,27,Basic,Completed
U1965,2024-05-22,S021,Miami,South,Furniture,961.37,28,Premium,
U0740,2024-01-11,S005,Chicago,East,Furniture,,44,Premium,Pending
U0141,2024-01-24,S014,Minneapolis,North,Clothing,924.05,40,Premium,
U1934,2024-05-24,S016,Dallas,South,Furniture,218.92,18,Basic,Completed
U1269,2024-05-25,S019,Denver,North,Electronics,,45,Basic,Pending
U1231,2024-01-30,S007,Dallas,South,Electronics,765.04,33,Premium,Pending
U0019,2024-01-05,S002,Seattle,North,Furniture,,25,Basic,
U0325,2024-02-08,S006,Los Angeles,West,Furniture,736.01,40,Premium,Completed
U2963,2024-05-05,S009,Denver,North,Clothing,,32,Basic,
U0564,2024-06-17,S013,Los Angeles,West,Clothing,,26,Premium,Completed
U1457,2024-02-13,S019,Miami,South,Furniture,,21,Premium,Completed
